model,chainNum,alpha,costWeight,time,speakerID,listenerID,partnerID,utt,longUttScore,word1Score,word2Score,objectPicked,object1Score
complete_pooling,11,11,7,1,1,2,1,word1_word2,-0.09385340625632915,-4.395270037650622,-6.213941342017847,object1,-0.24332465482911317
complete_pooling,11,11,7,2,2,1,1,word1_word2,-0.018035389898564323,-4.078453277906991,-5.61314145245418,object2,-0.12323627449419498
complete_pooling,11,11,7,3,1,2,1,word1_word2,-0.028960663066133256,-3.8113368475617055,-4.8256651550725564,object2,-0.546182936787777
complete_pooling,11,11,7,4,2,1,1,word1_word2,-0.10236663641756741,-3.512813696370181,-2.309926693535367,object2,-0.8986553826426706
complete_pooling,11,11,7,1,3,4,1,word1_word2,-0.06427879827021586,-4.241832565240568,-1.2383025554946556,object2,-0.22426309609247178
complete_pooling,11,11,7,2,4,3,1,word1_word2,-0.018607537587733834,-4.107843701355161,-18.223576469906376,object2,-1.1805369377446555
complete_pooling,11,11,7,3,3,4,1,word1_word2,-0.047385261166290556,-4.031613497393678,-43.536749211901146,object2,-1.746356262421757
complete_pooling,11,11,7,4,4,3,1,word1_word2,-0.09936765123481467,-2.7650211298357945,-68.87828194078669,object2,-2.1511513158224655
complete_pooling,11,11,7,5,1,3,2,word1_word2,-0.14875145523284417,-2.9955248306547233,-88.42043854093143,object2,-2.6952474358546765
complete_pooling,11,11,7,6,3,1,2,word1,-0.2306088838064397,-1.9614960531277532,-18.27346396528866,object2,-1.064137016539514
complete_pooling,11,11,7,7,1,3,2,word1,-4.297259690401829,-0.013709095511735674,-126.63203637915143,object2,-2.4236852725286444
complete_pooling,11,11,7,8,3,1,2,word1,-5.242899256126524,-0.005299669164488202,-77.7298670227264,object2,-2.1500873748945724
complete_pooling,11,11,7,5,2,4,2,word1_word2,-0.44683034090372686,-1.4213384743299322,-79.38062523008972,object2,-2.638233848013193
complete_pooling,11,11,7,6,4,2,2,word1_word2,-0.5308858124234703,-1.9185430858547825,-20.58672287430297,object2,-1.5532405862806558
complete_pooling,11,11,7,7,2,4,2,word1,-0.6151040522138693,-1.2253139752308366,-98.18528624713099,object2,-1.8417047968891183
complete_pooling,11,11,7,8,4,2,2,word1,-4.0559844544089785,-0.017488119158653042,-57.13144683648344,object2,-1.7009703963256104
complete_pooling,11,11,7,9,1,4,3,word1,-6.24044198751968,-0.0019509211950800066,-150.66527879870907,object2,-2.940985756323666
complete_pooling,11,11,7,10,4,1,3,word1,-6.100748644004516,-0.002243813372403934,-100.34630907705771,object2,-2.732192101739308
complete_pooling,11,11,7,11,1,4,3,word1,-6.817162107168864,-0.0010954238922060962,-180.0923271909681,object2,-3.642542390903884
complete_pooling,11,11,7,12,4,1,3,word1,-6.776709559861221,-0.0011406753598830997,-119.83037065511536,object2,-3.290084200325052
complete_pooling,11,11,7,9,2,3,3,word1,-5.387675455993534,-0.004583483355460702,-164.16343104455166,object2,-3.162568006889515
complete_pooling,11,11,7,10,3,2,3,word1,-6.4431337369569555,-0.0015926879407395231,-90.29924924708624,object1,-2.526108890892032
complete_pooling,11,11,7,11,2,3,3,word1,-6.684961573822234,-0.0012503455519450658,-78.45364090730315,object2,-2.300451450604483
complete_pooling,11,11,7,12,3,2,3,word1,-6.9806075741977,-0.000930171291047522,-54.429668947186734,object2,-2.0344110915356315
complete_pooling,12,11,7,1,1,2,1,word1_word2,-0.1262627516139041,-5.665929081227908,-2.9072953957423415,object2,-0.2515918763514981
complete_pooling,12,11,7,2,2,1,1,word1_word2,-0.006644448397114527,-6.397464733966715,-14.980442488775452,object2,-1.1968086830789268
complete_pooling,12,11,7,3,1,2,1,word1_word2,-0.03982179631790229,-4.011896263533387,-48.13287542976624,object1,-1.839328427656947
complete_pooling,12,11,7,4,2,1,1,word1_word2,-0.10613392454954619,-3.5080333387330107,-0.023872803321381777,object2,-0.8578277919241397
complete_pooling,12,11,7,1,3,4,1,word1_word2,-0.2510158710474072,-1.672284504846992,-4.2380039299080785,object1,-0.22397523213948786
complete_pooling,12,11,7,2,4,3,1,word1_word2,-0.005695351987771714,-6.2207493851554325,-5.179638874037199,object1,-0.11508647715219616
complete_pooling,12,11,7,3,3,4,1,word1_word2,-0.043166790719947536,-3.673746280277239,-2.741674429777582,object1,-0.06551880376337879
complete_pooling,12,11,7,4,4,3,1,word2,-0.13819584237353064,-3.2805399433829767,-0.5753348321079842,object1,-0.16838824257240753
complete_pooling,12,11,7,5,1,3,2,word1,-0.23988363358058246,-1.8931250918266507,-11.212144380936936,object1,-0.21794021201022215
complete_pooling,12,11,7,6,3,1,2,word2,-1.6331817120195549,-0.8430929737293714,0,object2,-1.3254253752437488
complete_pooling,12,11,7,7,1,3,2,word2,-1.5889292716935053,-0.9689620718341415,-0.008166397457680243,object2,-0.3792074002966617
complete_pooling,12,11,7,8,3,1,2,word2,-4.629555291750984,-7.298854157748332,0,object2,-2.265211414437467
complete_pooling,12,11,7,5,2,4,2,word1_word2,-0.18662345615359396,-2.4121214518874154,-8.810750252003329,object1,-0.027619398430718724
complete_pooling,12,11,7,6,4,2,2,word2,-4.149821558763501,-13.161628264093332,-1.1801574525255063,object2,-0.721043168088419
complete_pooling,12,11,7,7,2,4,2,word2,-3.871989703600091,-11.505813977444044,-0.06523393404276048,object1,-0.27963588239522186
complete_pooling,12,11,7,8,4,2,2,word2,-6.164705761041551,-20.386297046389643,-9.180557087958121,object1,-0.6918963197538999
complete_pooling,12,11,7,9,1,4,3,word2,-4.822122537632471,-6.554139997457985,-6.821552126791248,object1,-0.10671530689569095
complete_pooling,12,11,7,10,4,1,3,word2,-7.048636726173461,-24.188507721687632,-1.4865809911125195e-7,object2,-1.6823423509409767
complete_pooling,12,11,7,11,1,4,3,word2,-5.188250473128271,-6.460129144633086,-5.845233113205651,object1,-0.19145968230402216
complete_pooling,12,11,7,12,4,1,3,word2,-7.381900460227419,-25.5963594717427,-0.00006412874399682504,object2,-1.4043590608422596
complete_pooling,12,11,7,9,2,3,3,word2,-6.340120118471239,-19.637380430192845,-0.0003924827557497779,object1,-1.4290100415260816
complete_pooling,12,11,7,10,3,2,3,word2,-5.558229552656564,-7.799790070660151,-39.58187038791661,object2,-0.24778844433365876
complete_pooling,12,11,7,11,2,3,3,word2,-6.8203038321843845,-22.725474025628966,-0.0019663585818481,object2,-1.440912827350369
complete_pooling,12,11,7,12,3,2,3,word2,-6.145407488158741,-8.744357059560107,-14.12671069789364,object2,-0.5741220092105183
complete_pooling,13,11,7,1,1,2,1,word1_word2,-0.15605489894597457,-2.498764375603106,-2.2094211425406667,object1,-0.22589753359231976
complete_pooling,13,11,7,2,2,1,1,word1_word2,-0.012713884775074312,-6.161711137629667,-5.657573952785885,object1,-0.1251257595285674
complete_pooling,13,11,7,3,1,2,1,word1_word2,-0.028682033354719774,-3.934697648067832,-2.1245418111622243,object1,-0.0649308487733221
complete_pooling,13,11,7,4,2,1,1,word1_word2,-0.12326768251779892,-2.346311261651138,-1.1611188521189106,object1,-0.04133956210095526
complete_pooling,13,11,7,1,3,4,1,word1_word2,-0.0762084201072071,-2.943347014443902,-4.80070231674496,object1,-0.22305779115974175
complete_pooling,13,11,7,2,4,3,1,word1_word2,-0.004932881732081378,-5.892028171220364,-4.641911236043562,object1,-0.12103242136443691
complete_pooling,13,11,7,3,3,4,1,word1_word2,-0.03358233306262904,-4.247020769492977,-2.4543950101726004,object1,-0.06936958235177915
complete_pooling,13,11,7,4,4,3,1,word1_word2,-0.11542605193729119,-2.9846500820026343,-1.4423030415210116,object1,-0.04357122626710465
complete_pooling,13,11,7,5,1,3,2,word1_word2,-0.272093600361803,-2.257704563867762,-0.41774161902585055,object1,-0.02550181805245036
complete_pooling,13,11,7,6,3,1,2,word1_word2,-0.49374856444949355,-1.21213102033402,-0.8996401301169482,object1,-0.01909481657394533
complete_pooling,13,11,7,7,1,3,2,word2,-1.008338677594228,-1.9276806284638752,-0.36167263882705936,object1,-0.10105752936838097
complete_pooling,13,11,7,8,3,1,2,word2,-3.8590531098043006,-10.290176103599396,-5.336786772153634,object1,-0.0444110661823679
complete_pooling,13,11,7,5,2,4,2,word1_word2,-0.21353021431989563,-2.525594693719189,-0.8024891156331577,object1,-0.03068874239739068
complete_pooling,13,11,7,6,4,2,2,word1_word2,-0.3111306436845532,-1.9102791555161467,-1.0004792150535735,object1,-0.019696498146499337
complete_pooling,13,11,7,7,2,4,2,word1_word2,-0.6467164257633974,-1.1340430193254998,-0.7136963788633858,object1,-0.014120736543369164
complete_pooling,13,11,7,8,4,2,2,word1_word2,-0.7484816368634633,-1.6947044119690773,-0.8900521532432234,object1,-0.012599796136269832
complete_pooling,13,11,7,9,1,4,3,word2,-5.248272699020307,-14.186618324444034,-0.4700400060799322,object1,-0.07034122710386718
complete_pooling,13,11,7,10,4,1,3,word2,-4.515642924420224,-10.21249080214794,-10.294106688424364,object1,-0.019354318445005396
complete_pooling,13,11,7,11,1,4,3,word2,-6.559841029676811,-19.73914406871184,-4.883534189674937,object1,-0.023977430668032255
complete_pooling,13,11,7,12,4,1,3,word2,-6.102986982510911,-16.680506918854025,-11.51963335487801,object1,-0.011458742165514138
complete_pooling,13,11,7,9,2,3,3,word1_word2,-0.8917467178922429,-1.376371808286631,-7.280617585809651,object1,-0.009017172010182364
complete_pooling,13,11,7,10,3,2,3,word2,-5.508746799645552,-15.335463970922673,-0.6086229346092491,object1,-0.06282061564795169
complete_pooling,13,11,7,11,2,3,3,word2,-4.087243499108906,-8.910718259284108,-8.43946785688424,object1,-0.018286556455303166
complete_pooling,13,11,7,12,3,2,3,word2,-6.339176778712066,-16.976109626040483,-4.728580144200203,object1,-0.024041505796636792
complete_pooling,14,11,7,1,1,2,1,word1_word2,-0.13406590718651046,-2.1768278904237874,-4.7662530723577525,object2,-0.21165748217348612
complete_pooling,14,11,7,2,2,1,1,word1_word2,-0.010304883942271954,-5.749642292832064,-19.768332322333123,object2,-1.2175372318044977
complete_pooling,14,11,7,3,1,2,1,word1_word2,-0.025204709470237653,-4.062991617145958,-42.629218594164165,object2,-1.728830997972271
complete_pooling,14,11,7,4,2,1,1,word1_word2,-0.08507567722200085,-2.7892426112408444,-65.47216848088854,object2,-2.1974166553561525
complete_pooling,14,11,7,1,3,4,1,word1_word2,-0.15715351815401124,-2.0514986004110156,-2.1906898703017674,object1,-0.221279056825231
complete_pooling,14,11,7,2,4,3,1,word1_word2,-0.009875148011449376,-7.001730646148623,-4.2094047934677725,object1,-0.11420154278107328
complete_pooling,14,11,7,3,3,4,1,word1_word2,-0.02317439223029531,-4.543016582880817,-2.9020079442758018,object1,-0.07157760825636342
complete_pooling,14,11,7,4,4,3,1,word1_word2,-0.10399126922539285,-3.262521016642346,-2.27504211023464,object1,-0.043982374171372136
complete_pooling,14,11,7,5,1,3,2,word2,-0.14834311404892014,-3.1141734081473693,-1.6355076408925306,object1,-0.12486255036893246
complete_pooling,14,11,7,6,3,1,2,word2,-3.81718104477239,-12.780302776324817,-138.7352103694844,object1,-0.4358300027705945
complete_pooling,14,11,7,7,1,3,2,word2,-5.6633143416487535,-16.7056214926954,-11.101689341282366,object1,-0.03438199735912011
complete_pooling,14,11,7,8,3,1,2,word2,-6.025302575250387,-20.444892989949537,-200.3072367451851,object1,-0.11409545092092885
complete_pooling,14,11,7,5,2,4,2,word1_word2,-0.25929656450840705,-1.7784416898161304,-0.4315413832450973,object1,-0.02642712084356232
complete_pooling,14,11,7,6,4,2,2,word1_word2,-0.3348539389056632,-1.7197975765699915,-21.76234431981461,object2,-1.578659749865278
complete_pooling,14,11,7,7,2,4,2,word1,-0.5087851341923546,-2.0910290292852274,-1.2138255138134575,object2,-0.2094339406779444
complete_pooling,14,11,7,8,4,2,2,word1,-4.039105852800194,-0.017796480634633113,-59.23891742688323,object2,-1.7435462048888895
complete_pooling,14,11,7,9,1,4,3,word2,-6.513167488318194,-23.43411186555378,-45.9347372104837,object1,-0.11569990560842182
complete_pooling,14,11,7,10,4,1,3,word1,-3.861775380439792,-0.03843841893645638,-212.6087004920244,object2,-3.3551979953540227
complete_pooling,14,11,7,11,1,4,3,word2,-5.7278165003815875,-7.705505545288053,-70.95893103955275,object1,-0.061712318569637686
complete_pooling,14,11,7,12,4,1,3,word1,-4.341935969726478,-0.3954271901172036,-239.49897016846734,object2,-4.129139411829329
complete_pooling,14,11,7,9,2,3,3,word1,-5.006936429166656,-0.006714037521700072,-15.57458523282614,object1,-0.2564626632353398
complete_pooling,14,11,7,10,3,2,3,word2,-4.960750462736552,-5.798797601327273,-22.55389496642851,object2,-1.0956959281742888
complete_pooling,14,11,7,11,2,3,3,word1,-4.788713516131644,-0.012920941219734467,-3.3722876618553315,object1,-0.13600490523882466
complete_pooling,14,11,7,12,3,2,3,word2,-4.371369320685808,-2.651372283172968,-0.000012038485422765988,object2,-1.565385146545853
complete_pooling,15,11,7,1,1,2,1,word1_word2,-0.020378917152232442,-5.193251681613482,-2.93669479333926,object2,-0.2214496229613118
complete_pooling,15,11,7,2,2,1,1,word1_word2,-0.006204283426427586,-6.15710381410921,-10.602071355528011,object2,-1.158633676686243
complete_pooling,15,11,7,3,1,2,1,word1_word2,-0.03775930564643906,-3.4943131899755997,-48.165232136658204,object1,-1.820940856008953
complete_pooling,15,11,7,4,2,1,1,word1_word2,-0.09416964000268635,-3.1590138928500338,-3.6780726458930104,object1,-0.918548758558421
complete_pooling,15,11,7,1,3,4,1,word1_word2,-0.13378109495838333,-4.186550715633641,-4.496716278453103,object1,-0.23417724882576033
complete_pooling,15,11,7,2,4,3,1,word1_word2,-0.006178586377394909,-6.8064673492832775,-5.863348926494943,object1,-0.11978050831452584
complete_pooling,15,11,7,3,3,4,1,word1_word2,-0.025484356716102576,-4.917199589594521,-3.2988999210393364,object1,-0.06913663464308238
complete_pooling,15,11,7,4,4,3,1,word1_word2,-0.13366683464303727,-4.347153614165801,-0.9458450288478203,object1,-0.03683735730405575
complete_pooling,15,11,7,5,1,3,2,word1_word2,-0.11503147254497736,-2.4074004239199454,-0.8580763820375984,object1,-0.03057337091995733
complete_pooling,15,11,7,6,3,1,2,word1_word2,-0.5035030199720864,-1.1795450446652893,-2.112714475604605,object2,-0.40305887606262153
complete_pooling,15,11,7,7,1,3,2,word1,-0.7197454567679421,-1.2250713154402677,-1.476494812751696,object1,-0.22552634309986425
complete_pooling,15,11,7,8,3,1,2,word1,-4.417181077484475,-0.012167859433761322,-0.000005977804377717248,object2,-0.31302071842488927
complete_pooling,15,11,7,5,2,4,2,word1_word2,-0.31468309806878725,-1.5200548166843897,-1.143610456997532,object1,-0.028685283525423655
complete_pooling,15,11,7,6,4,2,2,word2,-0.6257554939882227,-1.4934754359631484,-1.7558527745206227,object1,-0.42370255256329614
complete_pooling,15,11,7,7,2,4,2,word2,-3.8176926640318403,-12.844829683939707,-4.9742701644659935,object1,-0.05575309434770441
complete_pooling,15,11,7,8,4,2,2,word2,-5.51356323497278,-14.670322248920813,-30.41375595135808,object1,-0.16130216330687994
complete_pooling,15,11,7,9,1,4,3,word1,-5.22873170403307,-0.005375323648408475,-11.629752667851285,object1,-0.20183928786515745
complete_pooling,15,11,7,10,4,1,3,word2,-4.565267894781488,-5.954235564484478,-0.00002490868989467689,object2,-0.657390671214536
complete_pooling,15,11,7,11,1,4,3,word1,-4.328039635357301,-0.019109488268377134,-0.42912424117456655,object1,-0.08934108192309098
complete_pooling,15,11,7,12,4,1,3,word2,-4.577028627999633,-2.640398175171031,-5.391477501216576e-9,object2,-1.0469332829629745
complete_pooling,15,11,7,9,2,3,3,word2,-6.514442929620023,-20.94923303547962,-3.1421961698304983,object1,-0.22142576212249002
complete_pooling,15,11,7,10,3,2,3,word1,-3.860248735911739,-0.04559746235998768,-39.49432918704698,object2,-0.8276557905902356
complete_pooling,15,11,7,11,2,3,3,word2,-5.022528900326665,-6.699755936711968,-24.189769929738187,object1,-0.12436984408668103
complete_pooling,15,11,7,12,3,2,3,word1,-3.9010222774998304,-0.30632915767280267,-64.91284053819214,object2,-1.3669910101161447
complete_pooling,16,11,7,1,1,2,1,word1_word2,-0.14619755638455695,-4.015073762611291,-4.7432442984116,object1,-0.21839075416217588
complete_pooling,16,11,7,2,2,1,1,word1_word2,-0.009731215505627912,-5.203474849218793,-6.1855727228247765,object1,-0.1360822046051063
complete_pooling,16,11,7,3,1,2,1,word1_word2,-0.033864665878041975,-3.837324189342258,-2.811401080872962,object1,-0.07013310792573306
complete_pooling,16,11,7,4,2,1,1,word1_word2,-0.09049623266209747,-2.95929541102516,-1.4049750614465248,object1,-0.046280240261702126
complete_pooling,16,11,7,1,3,4,1,word1_word2,-0.20682058090432417,-4.4818094342717565,-4.463305025959965,object1,-0.22552202182575137
complete_pooling,16,11,7,2,4,3,1,word1_word2,-0.004980732182787119,-7.582638654448798,-4.843869117569139,object1,-0.11757350399059599
complete_pooling,16,11,7,3,3,4,1,word1_word2,-0.036094097582374474,-3.878448489438771,-1.3915713539428864,object1,-0.06132081472816427
complete_pooling,16,11,7,4,4,3,1,word1_word2,-0.09808355640527824,-2.8065475530967525,-0.9403338725833557,object1,-0.0350819017543162
complete_pooling,16,11,7,5,1,3,2,word1_word2,-0.14985919012482557,-3.29419090961461,-0.4776585994761734,object1,-0.02614694087880425
complete_pooling,16,11,7,6,3,1,2,word1_word2,-0.6447905788727439,-1.3494318571407293,-1.074209257523549,object1,-0.019530043480524645
complete_pooling,16,11,7,7,1,3,2,word1_word2,-0.8922624930307849,-0.9925698851521363,-0.7453635074294346,object1,-0.014618330941583695
complete_pooling,16,11,7,8,3,1,2,word1_word2,-0.9322404605681419,-1.2004439707701737,-0.7244091132826291,object1,-0.012363750958324975
complete_pooling,16,11,7,5,2,4,2,word1_word2,-0.2309166802118447,-2.216772131825614,-0.6025233630848293,object1,-0.028349052183907826
complete_pooling,16,11,7,6,4,2,2,word2,-0.3388257768384975,-2.3547567590867473,-0.444187723042667,object1,-0.11260860499600706
complete_pooling,16,11,7,7,2,4,2,word2,-4.207908353894739,-11.723484819213146,-5.97958791196666,object1,-0.05157572527049303
complete_pooling,16,11,7,8,4,2,2,word2,-5.0728305186690505,-15.400948592725795,-8.785080901440933,object1,-0.028064266884509498
complete_pooling,16,11,7,9,1,4,3,word1,-1.3507206347614016,-1.2466741124679217,-9.783054229262968,object1,-0.1831336714091689
complete_pooling,16,11,7,10,4,1,3,word2,-5.1018058798309855,-6.452377774321365,-0.0741915159919931,object1,-0.09317684198994002
complete_pooling,16,11,7,11,1,4,3,word2,-2.929947965447571,-0.7344640351478252,-3.9581019580865786,object1,-0.0234414975688116
complete_pooling,16,11,7,12,4,1,3,word2,-5.688485946638695,-7.14159620933645,-1.584748026322069,object1,-0.03627603458073557
complete_pooling,16,11,7,9,2,3,3,word2,-6.360266871388287,-19.918342297572394,-0.5028915946578804,object1,-0.07368102586171085
complete_pooling,16,11,7,10,3,2,3,word2,-4.9524271674992715,-10.379959531103568,-13.609507303314478,object1,-0.014523844938286413
complete_pooling,16,11,7,11,2,3,3,word2,-7.058760731064448,-24.5109676388186,-5.146285253351442,object1,-0.02143054773165202
complete_pooling,16,11,7,12,3,2,3,word2,-6.033681166334395,-15.888136996703805,-13.144046802924567,object1,-0.008235485057302282
complete_pooling,17,11,7,1,1,2,1,word1_word2,-0.08959144197881128,-2.945073909486325,-1.898392166523234,object2,-0.2093913490166306
complete_pooling,17,11,7,2,2,1,1,word1_word2,-0.006946971260550214,-5.160502393506583,-15.716086532832833,object2,-1.2017475512684856
complete_pooling,17,11,7,3,1,2,1,word2,-0.023245162135996388,-4.906689241630222,-49.25724808293655,object1,-1.1967042376699717
complete_pooling,17,11,7,4,2,1,1,word2,-4.412334077800817,-16.73299088158984,-113.72700019207198,object2,-0.3360749787353623
complete_pooling,17,11,7,1,3,4,1,word1_word2,-0.02627565395668444,-4.654580546455976,-5.111912841586521,object1,-0.2350737391531979
complete_pooling,17,11,7,2,4,3,1,word1_word2,-0.006641826389636097,-5.666107409099606,-3.923616226575149,object1,-0.12075157007457765
complete_pooling,17,11,7,3,3,4,1,word1_word2,-0.04500009035319866,-4.6195788436428735,-1.8383583259985805,object1,-0.06163186779331552
complete_pooling,17,11,7,4,4,3,1,word1_word2,-0.06214845072759086,-3.671908821021536,-0.947478883007225,object1,-0.04062769732876566
complete_pooling,17,11,7,5,1,3,2,word2,-6.1263373606934834,-23.003581368553988,-1.2403297012517103,object1,-0.11403238822754255
complete_pooling,17,11,7,6,3,1,2,word2,-4.796065216234144,-13.7937983846538,-97.38215547738471,object2,-0.37983034037834495
complete_pooling,17,11,7,7,1,3,2,word2,-7.769601573744685,-29.957018321859294,-0.04548751338744953,object1,-0.29280648496229533
complete_pooling,17,11,7,8,3,1,2,word2,-6.377940976913276,-21.98533399969931,-85.5440096483168,object1,-0.36588831706517255
complete_pooling,17,11,7,5,2,4,2,word2,-6.088942467134531,-21.358833651688187,-1.1147748227455079,object1,-0.11423862149761896
complete_pooling,17,11,7,6,4,2,2,word2,-3.5892999398855174,-13.199121022158351,-92.78705120471678,object2,-0.38359190683415145
complete_pooling,17,11,7,7,2,4,2,word2,-7.528541654560547,-29.050440974944827,-0.054599064195706246,object1,-0.27045610209529913
complete_pooling,17,11,7,8,4,2,2,word2,-6.5800285147981965,-20.859103594216393,-88.08354121468349,object1,-0.3281188136180907
