model,time,partnerID,alpha,cost,chainNum,prediction
complete_pooling,5,2,11,7,47,0.913821399080802
complete_pooling,6,2,11,7,47,0.9224780259948105
complete_pooling,7,2,11,7,47,0.9178172225492764
complete_pooling,8,3,11,7,47,0.9351433046955357
complete_pooling,9,3,11,7,47,0.943740528763694
complete_pooling,10,3,11,7,47,0.9486577016634452
complete_pooling,11,3,11,7,47,0.9565625683175955
complete_pooling,12,4,11,7,47,0.9552878923329011
complete_pooling,0,1,11,7,48,0.4995350244377234
complete_pooling,1,1,11,7,48,0.7428066125241116
complete_pooling,2,1,11,7,48,0.8293487238213684
complete_pooling,3,1,11,7,48,0.8693898896646217
complete_pooling,4,2,11,7,48,0.8915746760792462
complete_pooling,5,2,11,7,48,0.9254698899719594
complete_pooling,6,2,11,7,48,0.9211401935975149
complete_pooling,7,2,11,7,48,0.9280711770792432
complete_pooling,8,3,11,7,48,0.9460628913125447
complete_pooling,9,3,11,7,48,0.9442990462322783
complete_pooling,10,3,11,7,48,0.9439314871612957
complete_pooling,11,3,11,7,48,0.9539783097285073
complete_pooling,12,4,11,7,48,0.9584419860377863
complete_pooling,0,1,11,7,4,0.5052631803489614
complete_pooling,1,1,11,7,4,0.7616205230845077
complete_pooling,2,1,11,7,4,0.831137547018509
complete_pooling,3,1,11,7,4,0.8755618127084343
complete_pooling,4,2,11,7,4,0.8886486605504852
complete_pooling,5,2,11,7,4,0.9120200448332242
complete_pooling,6,2,11,7,4,0.9266182157300055
complete_pooling,7,2,11,7,4,0.9247463978314805
complete_pooling,8,3,11,7,4,0.9324097692256061
complete_pooling,9,3,11,7,4,0.946453919983437
complete_pooling,10,3,11,7,4,0.9431862766115101
complete_pooling,11,3,11,7,4,0.9570719142120637
complete_pooling,12,4,11,7,4,0.9565915909822968
complete_pooling,0,1,11,7,5,0.5008399510171183
complete_pooling,1,1,11,7,5,0.746863471615659
complete_pooling,2,1,11,7,5,0.8317029258072806
complete_pooling,3,1,11,7,5,0.8727399418265968
complete_pooling,4,2,11,7,5,0.8992124029346859
complete_pooling,5,2,11,7,5,0.9146460656082386
complete_pooling,6,2,11,7,5,0.9123035450445408
complete_pooling,7,2,11,7,5,0.9299504813062741
complete_pooling,8,3,11,7,5,0.9312235739861826
complete_pooling,9,3,11,7,5,0.9407619063476037
complete_pooling,10,3,11,7,5,0.9490500693060246
complete_pooling,11,3,11,7,5,0.9593203249155237
complete_pooling,12,4,11,7,5,0.9605014304416253
complete_pooling,0,1,11,7,6,0.49954347847753877
complete_pooling,1,1,11,7,6,0.7571304731045422
complete_pooling,2,1,11,7,6,0.834200464336699
complete_pooling,3,1,11,7,6,0.8763766809780991
complete_pooling,4,2,11,7,6,0.8751351461295787
complete_pooling,5,2,11,7,6,0.9033746576224801
complete_pooling,6,2,11,7,6,0.922569651846178
complete_pooling,7,2,11,7,6,0.9315953008666559
complete_pooling,8,3,11,7,6,0.9339422530030297
complete_pooling,9,3,11,7,6,0.9390021751572399
complete_pooling,10,3,11,7,6,0.9489947338626831
complete_pooling,11,3,11,7,6,0.9451003921868876
complete_pooling,12,4,11,7,6,0.9591805544618938
complete_pooling,0,1,11,7,7,0.5015184899907658
complete_pooling,1,1,11,7,7,0.7529871924611153
complete_pooling,2,1,11,7,7,0.833165562604254
complete_pooling,3,1,11,7,7,0.857154958227495
complete_pooling,4,2,11,7,7,0.89369639417025
complete_pooling,5,2,11,7,7,0.9083222978030043
complete_pooling,6,2,11,7,7,0.9252255226834808
complete_pooling,7,2,11,7,7,0.9411792956538232
complete_pooling,8,3,11,7,7,0.9309693469789484
complete_pooling,9,3,11,7,7,0.9432846450488979
complete_pooling,10,3,11,7,7,0.9390338844966671
complete_pooling,11,3,11,7,7,0.9492218582401452
complete_pooling,12,4,11,7,7,0.9550278518710795
complete_pooling,0,1,11,7,8,0.49812505471340895
complete_pooling,1,1,11,7,8,0.7550826863032357
complete_pooling,2,1,11,7,8,0.8301174004385146
complete_pooling,3,1,11,7,8,0.8686573745202257
complete_pooling,4,2,11,7,8,0.8933832205632702
complete_pooling,5,2,11,7,8,0.8968338950747395
complete_pooling,6,2,11,7,8,0.9229688797327352
complete_pooling,7,2,11,7,8,0.9409681965068054
complete_pooling,8,3,11,7,8,0.9385518086129977
complete_pooling,9,3,11,7,8,0.9361763260152473
complete_pooling,10,3,11,7,8,0.9423577902945739
complete_pooling,11,3,11,7,8,0.956298446643992
complete_pooling,12,4,11,7,8,0.9540976817102869
complete_pooling,0,1,11,7,9,0.49586190195097185
complete_pooling,1,1,11,7,9,0.7659547723650983
complete_pooling,2,1,11,7,9,0.8216361389578929
complete_pooling,3,1,11,7,9,0.8727914501666663
complete_pooling,4,2,11,7,9,0.8786879627086631
complete_pooling,5,2,11,7,9,0.9084071517100564
complete_pooling,6,2,11,7,9,0.9198507681065649
complete_pooling,7,2,11,7,9,0.9285608835775363
complete_pooling,8,3,11,7,9,0.9383373631388191
complete_pooling,9,3,11,7,9,0.9486186562847114
complete_pooling,10,3,11,7,9,0.9501771091131707
complete_pooling,11,3,11,7,9,0.959504678402427
complete_pooling,12,4,11,7,9,0.9602541794402544
hierarchical,0,1,11,7,0,0.4918070024233707
hierarchical,1,1,11,7,0,0.9003112251777715
hierarchical,2,1,11,7,0,0.9453489072003114
hierarchical,3,1,11,7,0,0.963718414431695
hierarchical,4,2,11,7,0,0.6010775365051073
hierarchical,5,2,11,7,0,0.9175219907826703
hierarchical,6,2,11,7,0,0.9495056151246839
hierarchical,7,2,11,7,0,0.9649573551732081
hierarchical,8,3,11,7,0,0.6909242217938565
hierarchical,9,3,11,7,0,0.9280065746357936
hierarchical,10,3,11,7,0,0.9597964279032599
hierarchical,11,3,11,7,0,0.9691283804661818
hierarchical,12,4,11,7,0,0.7473308147718208
hierarchical,0,1,11,7,10,0.5042984338413584
hierarchical,1,1,11,7,10,0.9115150895659272
hierarchical,2,1,11,7,10,0.9450375549711585
hierarchical,3,1,11,7,10,0.9612550045547181
hierarchical,4,2,11,7,10,0.6105856123178073
hierarchical,5,2,11,7,10,0.9252882125512492
hierarchical,6,2,11,7,10,0.9598123518304041
hierarchical,7,2,11,7,10,0.9651373669654235
hierarchical,8,3,11,7,10,0.6670359813350855
hierarchical,9,3,11,7,10,0.9321247478273145
hierarchical,10,3,11,7,10,0.9545378541765692
hierarchical,11,3,11,7,10,0.9704062302812171
hierarchical,12,4,11,7,10,0.7530624513346442
hierarchical,0,1,11,7,11,0.5037517490388796
hierarchical,1,1,11,7,11,0.9159705610179385
hierarchical,2,1,11,7,11,0.94767881390575
hierarchical,3,1,11,7,11,0.9625873058783897
hierarchical,4,2,11,7,11,0.590052935480142
hierarchical,5,2,11,7,11,0.9291393119671955
hierarchical,6,2,11,7,11,0.9577773048295878
hierarchical,7,2,11,7,11,0.9578216405832303
hierarchical,8,3,11,7,11,0.7021179643077933
hierarchical,9,3,11,7,11,0.9282151067409293
hierarchical,10,3,11,7,11,0.963263423788157
hierarchical,11,3,11,7,11,0.9707922368567562
hierarchical,12,4,11,7,11,0.7554858055185555
hierarchical,0,1,11,7,12,0.503537394190422
hierarchical,1,1,11,7,12,0.8997409736352727
hierarchical,2,1,11,7,12,0.9487207394178288
hierarchical,3,1,11,7,12,0.9610185992614706
hierarchical,4,2,11,7,12,0.5982891882015224
hierarchical,5,2,11,7,12,0.9258581897980874
hierarchical,6,2,11,7,12,0.9547453370577025
hierarchical,7,2,11,7,12,0.9659650184944139
hierarchical,8,3,11,7,12,0.6894623550807547
hierarchical,9,3,11,7,12,0.9379742635705622
hierarchical,10,3,11,7,12,0.9545903369358428
hierarchical,11,3,11,7,12,0.9702687068375532
hierarchical,12,4,11,7,12,0.7517801284423702
hierarchical,0,1,11,7,13,0.5065667679850452
hierarchical,1,1,11,7,13,0.9134607163905887
hierarchical,2,1,11,7,13,0.9448754008598613
hierarchical,3,1,11,7,13,0.9557323466295798
hierarchical,4,2,11,7,13,0.6154629698855021
hierarchical,5,2,11,7,13,0.921988307740332
hierarchical,6,2,11,7,13,0.9446596259194898
hierarchical,7,2,11,7,13,0.9599664406792865
hierarchical,8,3,11,7,13,0.6948382849722947
hierarchical,9,3,11,7,13,0.9237847429456061
hierarchical,10,3,11,7,13,0.9563412901899909
hierarchical,11,3,11,7,13,0.965251100754257
hierarchical,12,4,11,7,13,0.7440296656081793
hierarchical,0,1,11,7,14,0.5138743433405821
hierarchical,1,1,11,7,14,0.9115607328977041
hierarchical,2,1,11,7,14,0.9281773167162419
hierarchical,3,1,11,7,14,0.9658747791692742
hierarchical,4,2,11,7,14,0.6133240381446474
hierarchical,5,2,11,7,14,0.932484293084888
hierarchical,6,2,11,7,14,0.9516063910349453
hierarchical,7,2,11,7,14,0.9613675309600801
hierarchical,8,3,11,7,14,0.6859501672740153
hierarchical,9,3,11,7,14,0.936855386346007
hierarchical,10,3,11,7,14,0.9628484373351279
hierarchical,11,3,11,7,14,0.9727129589858963
hierarchical,12,4,11,7,14,0.7492792171646574
hierarchical,0,1,11,7,15,0.5056290543981704
hierarchical,1,1,11,7,15,0.9262682167344135
hierarchical,2,1,11,7,15,0.9360728717549814
hierarchical,3,1,11,7,15,0.9605966103287173
hierarchical,4,2,11,7,15,0.6176928861236771
hierarchical,5,2,11,7,15,0.9101816231165406
hierarchical,6,2,11,7,15,0.958250198498244
hierarchical,7,2,11,7,15,0.9706059129778667
hierarchical,8,3,11,7,15,0.6802344102563976
hierarchical,9,3,11,7,15,0.9329863857485885
hierarchical,10,3,11,7,15,0.9596763513993062
hierarchical,11,3,11,7,15,0.9666567554641979
hierarchical,12,4,11,7,15,0.7400471856215252
hierarchical,0,1,11,7,16,0.500490425751776
hierarchical,1,1,11,7,16,0.9071384479188145
hierarchical,2,1,11,7,16,0.9474447739960782
hierarchical,3,1,11,7,16,0.9680648502029551
hierarchical,4,2,11,7,16,0.6227512313558147
hierarchical,5,2,11,7,16,0.9191709442416955
hierarchical,6,2,11,7,16,0.9536810356333885
hierarchical,7,2,11,7,16,0.969859394526471
hierarchical,8,3,11,7,16,0.697523250825412
hierarchical,9,3,11,7,16,0.9330660420315637
hierarchical,10,3,11,7,16,0.9506407132372534
hierarchical,11,3,11,7,16,0.9718362476283618
hierarchical,12,4,11,7,16,0.743718569656179
hierarchical,0,1,11,7,17,0.5098876070100323
hierarchical,1,1,11,7,17,0.9110625370411006
hierarchical,2,1,11,7,17,0.9401344550458842
hierarchical,3,1,11,7,17,0.9638496787370543
hierarchical,4,2,11,7,17,0.6210369945789403
hierarchical,5,2,11,7,17,0.925631986174754
hierarchical,6,2,11,7,17,0.9556849057387717
hierarchical,7,2,11,7,17,0.9641128609549583
hierarchical,8,3,11,7,17,0.6927068617371339
hierarchical,9,3,11,7,17,0.9250836213352189
hierarchical,10,3,11,7,17,0.9524645766876316
hierarchical,11,3,11,7,17,0.9678216075660906
hierarchical,12,4,11,7,17,0.7393009384611204
hierarchical,0,1,11,7,18,0.5049447281279682
hierarchical,1,1,11,7,18,0.9041492726995672
hierarchical,2,1,11,7,18,0.9455946044756709
hierarchical,3,1,11,7,18,0.9609910861814293
hierarchical,4,2,11,7,18,0.6131523515394641
hierarchical,5,2,11,7,18,0.915314273404009
hierarchical,6,2,11,7,18,0.957574064575287
hierarchical,7,2,11,7,18,0.9648353438732682
hierarchical,8,3,11,7,18,0.6798043813659903
hierarchical,9,3,11,7,18,0.9352396152591456
hierarchical,10,3,11,7,18,0.9590148937418103
hierarchical,11,3,11,7,18,0.9716754842722969
hierarchical,12,4,11,7,18,0.7486532421588683
hierarchical,0,1,11,7,19,0.4968836595348391
hierarchical,1,1,11,7,19,0.9046890456459942
hierarchical,2,1,11,7,19,0.9564732758106279
hierarchical,3,1,11,7,19,0.9724632447455018
hierarchical,4,2,11,7,19,0.6101498806808225
hierarchical,5,2,11,7,19,0.9268403442704016
hierarchical,6,2,11,7,19,0.9568089338963109
hierarchical,7,2,11,7,19,0.9620820331621871
hierarchical,8,3,11,7,19,0.6840319068234225
hierarchical,9,3,11,7,19,0.9272168707840038
hierarchical,10,3,11,7,19,0.9630316654630806
hierarchical,11,3,11,7,19,0.9692012331714621
hierarchical,12,4,11,7,19,0.7372736721805827
hierarchical,0,1,11,7,1,0.4813657844408563
hierarchical,1,1,11,7,1,0.9159597410338274
hierarchical,2,1,11,7,1,0.9435510321137929
hierarchical,3,1,11,7,1,0.9645234086941906
hierarchical,4,2,11,7,1,0.6073151544436193
hierarchical,5,2,11,7,1,0.9176656460125656
hierarchical,6,2,11,7,1,0.9512793396715318
hierarchical,7,2,11,7,1,0.9685010812098745
hierarchical,8,3,11,7,1,0.6953415728190095
hierarchical,9,3,11,7,1,0.9346148116303383
hierarchical,10,3,11,7,1,0.9601167330978915
hierarchical,11,3,11,7,1,0.9655149996234215
hierarchical,12,4,11,7,1,0.7499489911270828
hierarchical,0,1,11,7,20,0.5114856967231068
hierarchical,1,1,11,7,20,0.9095367766052979
hierarchical,2,1,11,7,20,0.9451617434271818
hierarchical,3,1,11,7,20,0.962685354274385
hierarchical,4,2,11,7,20,0.6085233736799331
hierarchical,5,2,11,7,20,0.9090696108420974
hierarchical,6,2,11,7,20,0.9576676399529662
hierarchical,7,2,11,7,20,0.9577287657824521
hierarchical,8,3,11,7,20,0.6890738492563723
hierarchical,9,3,11,7,20,0.934560613641426
hierarchical,10,3,11,7,20,0.9473740410265563
hierarchical,11,3,11,7,20,0.9735971110477892
hierarchical,12,4,11,7,20,0.7460001614196065
hierarchical,0,1,11,7,21,0.5120194805422592
hierarchical,1,1,11,7,21,0.9059639366118377
hierarchical,2,1,11,7,21,0.9462397375134104
hierarchical,3,1,11,7,21,0.9675148651126491
hierarchical,4,2,11,7,21,0.6103785738280316
hierarchical,5,2,11,7,21,0.9230231088604802
hierarchical,6,2,11,7,21,0.9621945861111592
hierarchical,7,2,11,7,21,0.9606496589782415
hierarchical,8,3,11,7,21,0.6896381925967507
hierarchical,9,3,11,7,21,0.9310296854432949
hierarchical,10,3,11,7,21,0.960516813706168
hierarchical,11,3,11,7,21,0.9653760810201677
hierarchical,12,4,11,7,21,0.753175480645881
hierarchical,0,1,11,7,22,0.48690542943441123
hierarchical,1,1,11,7,22,0.9108424534737126
hierarchical,2,1,11,7,22,0.9473466843747472
hierarchical,3,1,11,7,22,0.9663787388597865
hierarchical,4,2,11,7,22,0.6174187332474458
hierarchical,5,2,11,7,22,0.9116942524069503
hierarchical,6,2,11,7,22,0.9422321693944667
hierarchical,7,2,11,7,22,0.9624249615899778
hierarchical,8,3,11,7,22,0.6954468300343104
hierarchical,9,3,11,7,22,0.9319177844266843
hierarchical,10,3,11,7,22,0.9608288778886085
hierarchical,11,3,11,7,22,0.9709306620758775
hierarchical,12,4,11,7,22,0.7417827424460021
hierarchical,0,1,11,7,23,0.4932786717394146
hierarchical,1,1,11,7,23,0.921431442565479
hierarchical,2,1,11,7,23,0.9456886782190854
hierarchical,3,1,11,7,23,0.9600761320182746
hierarchical,4,2,11,7,23,0.6174390909015988
hierarchical,5,2,11,7,23,0.9100040479472151
hierarchical,6,2,11,7,23,0.9595984832317235
hierarchical,7,2,11,7,23,0.9678063211357635
hierarchical,8,3,11,7,23,0.6830690883034244
hierarchical,9,3,11,7,23,0.9202887842746748
hierarchical,10,3,11,7,23,0.9582251713850287
hierarchical,11,3,11,7,23,0.9660691033635372
hierarchical,12,4,11,7,23,0.7461428271350312
hierarchical,0,1,11,7,24,0.5052677045969133
hierarchical,1,1,11,7,24,0.9058753728467175
hierarchical,2,1,11,7,24,0.9460435967179907
hierarchical,3,1,11,7,24,0.9662024836713641
hierarchical,4,2,11,7,24,0.6038346303933091
hierarchical,5,2,11,7,24,0.9182943168599287
hierarchical,6,2,11,7,24,0.9493538650409318
hierarchical,7,2,11,7,24,0.9602657726887913
hierarchical,8,3,11,7,24,0.6926309145178914
hierarchical,9,3,11,7,24,0.9258646526627935
hierarchical,10,3,11,7,24,0.9645410479124943
hierarchical,11,3,11,7,24,0.9740009956909685
hierarchical,12,4,11,7,24,0.7393431379262144
hierarchical,0,1,11,7,25,0.4982111105906821
hierarchical,1,1,11,7,25,0.9014472547970179
hierarchical,2,1,11,7,25,0.9478218897760634
hierarchical,3,1,11,7,25,0.9623433836255445
hierarchical,4,2,11,7,25,0.6099798640157436
hierarchical,5,2,11,7,25,0.9263191447815892
hierarchical,6,2,11,7,25,0.9509381953141667
hierarchical,7,2,11,7,25,0.9652721160373812
hierarchical,8,3,11,7,25,0.6883675152516124
hierarchical,9,3,11,7,25,0.9292137805471985
hierarchical,10,3,11,7,25,0.9487057930591842
hierarchical,11,3,11,7,25,0.9641872387292334
hierarchical,12,4,11,7,25,0.742679768213275
hierarchical,0,1,11,7,26,0.5203283912308159
hierarchical,1,1,11,7,26,0.9119095683742827
hierarchical,2,1,11,7,26,0.9487227851219588
hierarchical,3,1,11,7,26,0.9635630185607489
hierarchical,4,2,11,7,26,0.6063199368521582
hierarchical,5,2,11,7,26,0.9244322224254564
hierarchical,6,2,11,7,26,0.9567614968290135
hierarchical,7,2,11,7,26,0.9676565254485738
hierarchical,8,3,11,7,26,0.6801830052850928
hierarchical,9,3,11,7,26,0.9263885450869435
hierarchical,10,3,11,7,26,0.9592200226957234
hierarchical,11,3,11,7,26,0.9743185634560997
hierarchical,12,4,11,7,26,0.7499464767264155
hierarchical,0,1,11,7,27,0.48565882377669906
hierarchical,1,1,11,7,27,0.9024896273943237
hierarchical,2,1,11,7,27,0.9403804931351484
hierarchical,3,1,11,7,27,0.9546615262036313
hierarchical,4,2,11,7,27,0.6166190909451842
hierarchical,5,2,11,7,27,0.9279016456095958
hierarchical,6,2,11,7,27,0.9522785996960478
hierarchical,7,2,11,7,27,0.9749237540352939
hierarchical,8,3,11,7,27,0.690216919438526
hierarchical,9,3,11,7,27,0.9338599064373879
hierarchical,10,3,11,7,27,0.9638181284602272
hierarchical,11,3,11,7,27,0.9732539459637491
hierarchical,12,4,11,7,27,0.752033119502023
hierarchical,0,1,11,7,28,0.4969622030947802
hierarchical,1,1,11,7,28,0.9113193973861966
hierarchical,2,1,11,7,28,0.940856853317228
hierarchical,3,1,11,7,28,0.9668268423373927
hierarchical,4,2,11,7,28,0.6077833758635599
hierarchical,5,2,11,7,28,0.9227455957807849
hierarchical,6,2,11,7,28,0.9550485003045115
hierarchical,7,2,11,7,28,0.9678694700300504
hierarchical,8,3,11,7,28,0.6919961925896085
hierarchical,9,3,11,7,28,0.9374999699193582
hierarchical,10,3,11,7,28,0.9512386363854557
hierarchical,11,3,11,7,28,0.9656239132290494
hierarchical,12,4,11,7,28,0.7448325084931939
hierarchical,0,1,11,7,29,0.5121796344541035
hierarchical,1,1,11,7,29,0.9063352073605392
hierarchical,2,1,11,7,29,0.9526359778229514
hierarchical,3,1,11,7,29,0.9559539708351485
hierarchical,4,2,11,7,29,0.6102970606660141
hierarchical,5,2,11,7,29,0.9289824281974881
hierarchical,6,2,11,7,29,0.9541091308816296
hierarchical,7,2,11,7,29,0.9600885837114866
hierarchical,8,3,11,7,29,0.6905631277998323
hierarchical,9,3,11,7,29,0.929228481973279
hierarchical,10,3,11,7,29,0.9630270394335507
hierarchical,11,3,11,7,29,0.9699888970846884
hierarchical,12,4,11,7,29,0.7280054659837323
hierarchical,0,1,11,7,2,0.49888390517700354
hierarchical,1,1,11,7,2,0.8990408372557671
hierarchical,2,1,11,7,2,0.948984958294911
hierarchical,3,1,11,7,2,0.9495777436744458
hierarchical,4,2,11,7,2,0.6204516760153996
hierarchical,5,2,11,7,2,0.9292492660279202
hierarchical,6,2,11,7,2,0.9592122246994667
hierarchical,7,2,11,7,2,0.9686667249934404
hierarchical,8,3,11,7,2,0.6813913450597366
hierarchical,9,3,11,7,2,0.9413638811357224
hierarchical,10,3,11,7,2,0.9549550930071609
hierarchical,11,3,11,7,2,0.9740108423366414
hierarchical,12,4,11,7,2,0.7337299742828354
hierarchical,0,1,11,7,30,0.48792172513004906
hierarchical,1,1,11,7,30,0.912364950504572
hierarchical,2,1,11,7,30,0.9520922760165789
hierarchical,3,1,11,7,30,0.9654503909501927
hierarchical,4,2,11,7,30,0.612459021421938
hierarchical,5,2,11,7,30,0.9183839213039278
hierarchical,6,2,11,7,30,0.949228534376405
hierarchical,7,2,11,7,30,0.9741489296268184
hierarchical,8,3,11,7,30,0.6816540831461416
hierarchical,9,3,11,7,30,0.9351932625013017
hierarchical,10,3,11,7,30,0.9631825601283032
hierarchical,11,3,11,7,30,0.9750335742141382
hierarchical,12,4,11,7,30,0.7461021307767193
hierarchical,0,1,11,7,31,0.5111966140449767
hierarchical,1,1,11,7,31,0.9022467476047249
hierarchical,2,1,11,7,31,0.9368503256695705
hierarchical,3,1,11,7,31,0.9572473610183811
hierarchical,4,2,11,7,31,0.607546686350328
hierarchical,5,2,11,7,31,0.9140137351154775
hierarchical,6,2,11,7,31,0.9483540524174897
hierarchical,7,2,11,7,31,0.9678141728068934
hierarchical,8,3,11,7,31,0.6918142985551403
hierarchical,9,3,11,7,31,0.9271568632809446
hierarchical,10,3,11,7,31,0.9509824546146071
hierarchical,11,3,11,7,31,0.9702903812321452
hierarchical,12,4,11,7,31,0.7516311439180888
hierarchical,0,1,11,7,32,0.4848448256696069
hierarchical,1,1,11,7,32,0.9042781239034018
hierarchical,2,1,11,7,32,0.9448935293839636
hierarchical,3,1,11,7,32,0.9629237868936286
hierarchical,4,2,11,7,32,0.6169837417164493
hierarchical,5,2,11,7,32,0.9242900861170151
hierarchical,6,2,11,7,32,0.9546449249506077
hierarchical,7,2,11,7,32,0.964894131854134
hierarchical,8,3,11,7,32,0.6826175843810959
hierarchical,9,3,11,7,32,0.943258074191209
hierarchical,10,3,11,7,32,0.9552312898146149
hierarchical,11,3,11,7,32,0.9718679188284686
hierarchical,12,4,11,7,32,0.7421977970784698
hierarchical,0,1,11,7,33,0.49136610951341536
hierarchical,1,1,11,7,33,0.913398368693621
hierarchical,2,1,11,7,33,0.9402196471868377
hierarchical,3,1,11,7,33,0.9648682420466226
hierarchical,4,2,11,7,33,0.6040643842131478
hierarchical,5,2,11,7,33,0.9244516289405856
hierarchical,6,2,11,7,33,0.9523050363926071
hierarchical,7,2,11,7,33,0.9711100009317332
hierarchical,8,3,11,7,33,0.6854804755054276
hierarchical,9,3,11,7,33,0.936226354352258
hierarchical,10,3,11,7,33,0.9551710052138241
hierarchical,11,3,11,7,33,0.9703466327979379
hierarchical,12,4,11,7,33,0.7589057291364169
hierarchical,0,1,11,7,34,0.5093836801060897
hierarchical,1,1,11,7,34,0.9068278197252357
hierarchical,2,1,11,7,34,0.9391652506094152
hierarchical,3,1,11,7,34,0.9688598293951965
hierarchical,4,2,11,7,34,0.6041991366099569
hierarchical,5,2,11,7,34,0.9165630426585429
hierarchical,6,2,11,7,34,0.9544841911568949
hierarchical,7,2,11,7,34,0.9663520653430342
hierarchical,8,3,11,7,34,0.685452225259684
hierarchical,9,3,11,7,34,0.9223705000304421
hierarchical,10,3,11,7,34,0.9615176507716141
hierarchical,11,3,11,7,34,0.97509188618606
hierarchical,12,4,11,7,34,0.7569936845234606
hierarchical,0,1,11,7,35,0.49891392446943456
hierarchical,1,1,11,7,35,0.9192733234389452
hierarchical,2,1,11,7,35,0.9455366932116636
hierarchical,3,1,11,7,35,0.9662737412376147
hierarchical,4,2,11,7,35,0.6055651740335225
hierarchical,5,2,11,7,35,0.9259181868449039
hierarchical,6,2,11,7,35,0.9598228786296662
hierarchical,7,2,11,7,35,0.967853784667567
hierarchical,8,3,11,7,35,0.6834666301774506
hierarchical,9,3,11,7,35,0.9336153321445619
hierarchical,10,3,11,7,35,0.9578626048778585
hierarchical,11,3,11,7,35,0.9752439453348997
hierarchical,12,4,11,7,35,0.7472382243575045
hierarchical,0,1,11,7,36,0.4977127262531689
hierarchical,1,1,11,7,36,0.9000821531472069
hierarchical,2,1,11,7,36,0.9492509422715054
hierarchical,3,1,11,7,36,0.9620652665425077
hierarchical,4,2,11,7,36,0.6042676007793644
hierarchical,5,2,11,7,36,0.913963967153463
hierarchical,6,2,11,7,36,0.9589096514777373
hierarchical,7,2,11,7,36,0.9632612265422549
hierarchical,8,3,11,7,36,0.6903446759226303
hierarchical,9,3,11,7,36,0.929973076873342
hierarchical,10,3,11,7,36,0.9529662497926469
hierarchical,11,3,11,7,36,0.973083928818419
hierarchical,12,4,11,7,36,0.744958152468827
hierarchical,0,1,11,7,37,0.4928569264501906
hierarchical,1,1,11,7,37,0.9054921402683441
hierarchical,2,1,11,7,37,0.9425727109345375
hierarchical,3,1,11,7,37,0.9481523026130079
hierarchical,4,2,11,7,37,0.611187263296868
hierarchical,5,2,11,7,37,0.9215414264522706
hierarchical,6,2,11,7,37,0.9519998197749278
hierarchical,7,2,11,7,37,0.9662102914318397
hierarchical,8,3,11,7,37,0.6832768775630501
hierarchical,9,3,11,7,37,0.930853025220718
hierarchical,10,3,11,7,37,0.9614555709484155
hierarchical,11,3,11,7,37,0.9695541980614877
hierarchical,12,4,11,7,37,0.7571116352398757
hierarchical,0,1,11,7,38,0.5131322580469903
hierarchical,1,1,11,7,38,0.9108898976839379
hierarchical,2,1,11,7,38,0.9392843793471545
hierarchical,3,1,11,7,38,0.9659298255052354
hierarchical,4,2,11,7,38,0.608199942171355
hierarchical,5,2,11,7,38,0.9236668208566141
hierarchical,6,2,11,7,38,0.9493571792563279
hierarchical,7,2,11,7,38,0.9588941694258487
hierarchical,8,3,11,7,38,0.7061524174657877
hierarchical,9,3,11,7,38,0.9263124755348227
hierarchical,10,3,11,7,38,0.9562079179278087
hierarchical,11,3,11,7,38,0.967707522210333
hierarchical,12,4,11,7,38,0.7373056934905938
hierarchical,0,1,11,7,39,0.49301781024238656
hierarchical,1,1,11,7,39,0.9137653061020741
hierarchical,2,1,11,7,39,0.9339933788462575
hierarchical,3,1,11,7,39,0.947219416137628
hierarchical,4,2,11,7,39,0.6242281316218528
hierarchical,5,2,11,7,39,0.9199887759512568
hierarchical,6,2,11,7,39,0.9551776774706443
hierarchical,7,2,11,7,39,0.9681447198467117
hierarchical,8,3,11,7,39,0.6811391353539011
hierarchical,9,3,11,7,39,0.9268711835091575
hierarchical,10,3,11,7,39,0.9624586660310787
hierarchical,11,3,11,7,39,0.969511844532757
hierarchical,12,4,11,7,39,0.7424569971387093
hierarchical,0,1,11,7,3,0.5034155604423726
hierarchical,1,1,11,7,3,0.900755160694518
hierarchical,2,1,11,7,3,0.9386367430386853
hierarchical,3,1,11,7,3,0.9613577667151455
hierarchical,4,2,11,7,3,0.6251267400943396
hierarchical,5,2,11,7,3,0.9128725101375028
hierarchical,6,2,11,7,3,0.949054649127191
hierarchical,7,2,11,7,3,0.970711372055351
hierarchical,8,3,11,7,3,0.6892397237889587
hierarchical,9,3,11,7,3,0.9322415680348559
hierarchical,10,3,11,7,3,0.9598058757555755
hierarchical,11,3,11,7,3,0.9662142904134204
hierarchical,12,4,11,7,3,0.7585531004307446
hierarchical,0,1,11,7,40,0.5036611094958058
hierarchical,1,1,11,7,40,0.9009609585042275
hierarchical,2,1,11,7,40,0.9411422733204107
hierarchical,3,1,11,7,40,0.9649942030160953
hierarchical,4,2,11,7,40,0.6021470709366483
hierarchical,5,2,11,7,40,0.921292045743679
hierarchical,6,2,11,7,40,0.9523901854658675
hierarchical,7,2,11,7,40,0.9690294519323248
hierarchical,8,3,11,7,40,0.689018385137676
hierarchical,9,3,11,7,40,0.9236584933123803
hierarchical,10,3,11,7,40,0.9656632434112021
hierarchical,11,3,11,7,40,0.9738463968396259
hierarchical,12,4,11,7,40,0.7465424977835913
hierarchical,0,1,11,7,41,0.4912114937559739
hierarchical,1,1,11,7,41,0.893467874133367
hierarchical,2,1,11,7,41,0.944686974777514
