object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
stripedCircle2,blueSquare2,redSquare1,redSquare2,redSquare2,blueSquare2,1,subOnly,sub,word1,game91,2,1
spottedCircle2,stripedCircle2,blueSquare1,stripedCircle1,stripedCircle1,blueSquare1,2,subOnly,sub,word1,game91,1,2
stripedCircle1,blueSquare2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,3,subOnly,sub,word1,game91,2,1
spottedCircle1,blueSquare1,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,4,subOnly,sub,word2,game91,1,2
redSquare2,stripedCircle2,spottedCircle1,spottedCircle2,spottedCircle2,redSquare2,5,subOnly,sub,word12,game91,2,1
redSquare2,stripedCircle1,spottedCircle1,stripedCircle2,stripedCircle2,redSquare2,6,subOnly,sub,word12,game91,1,2
blueSquare2,redSquare1,spottedCircle2,spottedCircle1,spottedCircle1,redSquare1,7,subOnly,sub,word12,game91,2,1
spottedCircle2,stripedCircle1,redSquare2,redSquare1,redSquare1,spottedCircle2,8,subOnly,sub,word13,game91,1,2
stripedCircle2,blueSquare1,redSquare2,stripedCircle1,stripedCircle1,stripedCircle2,9,subOnly,sub,word4,game91,2,1
stripedCircle1,blueSquare2,spottedCircle1,stripedCircle2,stripedCircle2,blueSquare2,10,subOnly,sub,word12,game91,1,2
blueSquare1,blueSquare2,redSquare1,redSquare2,redSquare2,redSquare2,11,subOnly,sub,word12,game91,2,1
blueSquare1,spottedCircle2,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,12,subOnly,sub,word5,game91,1,2
blueSquare1,spottedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,13,subOnly,sub,word4,game91,2,1
spottedCircle1,blueSquare2,redSquare1,blueSquare1,blueSquare1,blueSquare1,14,subOnly,sub,word1,game91,1,2
spottedCircle2,blueSquare1,spottedCircle1,blueSquare2,blueSquare2,blueSquare2,15,subOnly,sub,word2,game91,2,1
blueSquare1,redSquare2,blueSquare2,redSquare1,redSquare1,redSquare2,16,subOnly,sub,word13,game91,1,2
