object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
spottedCircle2,spottedCircle1,redSquare1,stripedCircle1,stripedCircle1,redSquare1,1,mixedLower,basic,word15,game86,2,1
blueSquare1,stripedCircle2,spottedCircle1,blueSquare2,blueSquare2,spottedCircle1,2,mixedLower,sub,word13,game86,1,2
spottedCircle1,spottedCircle2,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,3,mixedLower,basic,word15,game86,2,1
redSquare1,redSquare2,stripedCircle2,spottedCircle1,spottedCircle1,redSquare2,4,mixedLower,basic,word2,game86,1,2
redSquare1,blueSquare2,stripedCircle1,stripedCircle2,stripedCircle2,redSquare1,5,mixedLower,sub,word6,game86,2,1
stripedCircle1,blueSquare2,stripedCircle2,redSquare2,redSquare2,redSquare2,6,mixedLower,basic,word4,game86,1,2
redSquare2,redSquare1,spottedCircle1,blueSquare1,blueSquare1,spottedCircle1,7,mixedLower,basic,word13,game86,2,1
spottedCircle2,stripedCircle1,redSquare2,spottedCircle1,spottedCircle1,stripedCircle1,8,mixedLower,sub,word6,game86,1,2
spottedCircle1,redSquare1,redSquare2,blueSquare2,blueSquare2,redSquare1,9,mixedLower,basic,word13,game86,2,1
spottedCircle1,blueSquare2,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,10,mixedLower,sub,word1,game86,1,2
blueSquare2,spottedCircle1,stripedCircle1,blueSquare1,blueSquare1,blueSquare2,11,mixedLower,sub,word13,game86,2,1
blueSquare1,stripedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle2,12,mixedLower,basic,word1,game86,1,2
stripedCircle2,blueSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,13,mixedLower,basic,word4,game86,2,1
spottedCircle2,blueSquare1,stripedCircle2,stripedCircle1,stripedCircle1,spottedCircle2,14,mixedLower,sub,word15,game86,1,2
redSquare2,stripedCircle2,spottedCircle2,redSquare1,redSquare1,stripedCircle2,15,mixedLower,sub,word16,game86,2,1
spottedCircle2,blueSquare2,redSquare1,redSquare2,redSquare2,redSquare1,16,mixedLower,sub,word16,game86,1,2
spottedCircle2,blueSquare1,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,17,mixedLower,basic,word15,game86,2,1
stripedCircle1,redSquare1,stripedCircle2,blueSquare1,blueSquare1,blueSquare1,18,mixedLower,basic,word13,game86,1,2
blueSquare2,stripedCircle1,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,19,mixedLower,basic,word2,game86,2,1
redSquare1,blueSquare2,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,20,mixedLower,basic,word1,game86,1,2
stripedCircle1,redSquare2,redSquare1,stripedCircle2,stripedCircle2,redSquare2,21,mixedLower,sub,word6,game86,2,1
spottedCircle2,stripedCircle2,blueSquare2,redSquare2,redSquare2,blueSquare2,22,mixedLower,basic,word10,game86,1,2
stripedCircle2,spottedCircle2,blueSquare1,spottedCircle1,spottedCircle1,blueSquare1,23,mixedLower,sub,word2,game86,2,1
spottedCircle1,redSquare1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,24,mixedLower,basic,word13,game86,1,2
blueSquare2,spottedCircle2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,25,mixedLower,sub,word13,game86,2,1
