object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
blueSquare1,spottedCircle1,stripedCircle1,stripedCircle2,stripedCircle2,blueSquare1,1,mixedLower,sub,word4,game53,2,1
redSquare2,stripedCircle2,spottedCircle2,spottedCircle1,spottedCircle1,stripedCircle2,2,mixedLower,sub,word2,game53,1,2
blueSquare2,stripedCircle2,blueSquare1,stripedCircle1,stripedCircle1,stripedCircle1,3,mixedLower,sub,word7,game53,2,1
stripedCircle1,blueSquare1,spottedCircle1,blueSquare2,blueSquare2,spottedCircle1,4,mixedLower,sub,word15,game53,1,2
blueSquare2,redSquare1,stripedCircle2,blueSquare1,blueSquare1,redSquare1,5,mixedLower,sub,word8,game53,2,1
blueSquare2,stripedCircle2,redSquare1,redSquare2,redSquare2,blueSquare2,6,mixedLower,sub,word10,game53,1,2
stripedCircle2,redSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle1,7,mixedLower,sub,word2,game53,2,1
blueSquare1,spottedCircle1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,8,mixedLower,basic,word7,game53,1,2
stripedCircle2,stripedCircle1,redSquare2,blueSquare2,blueSquare2,redSquare2,9,mixedLower,basic,word8,game53,2,1
blueSquare2,stripedCircle1,spottedCircle1,redSquare1,redSquare1,blueSquare2,10,mixedLower,basic,word8,game53,1,2
redSquare2,stripedCircle2,redSquare1,spottedCircle2,spottedCircle2,redSquare2,11,mixedLower,basic,word2,game53,2,1
stripedCircle1,blueSquare1,spottedCircle2,redSquare2,redSquare2,blueSquare1,12,mixedLower,basic,word8,game53,1,2
spottedCircle1,blueSquare1,redSquare2,redSquare1,redSquare1,spottedCircle1,13,mixedLower,sub,word10,game53,2,1
spottedCircle2,redSquare2,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,14,mixedLower,basic,word7,game53,1,2
stripedCircle1,blueSquare2,stripedCircle2,spottedCircle1,spottedCircle1,blueSquare2,15,mixedLower,basic,word10,game53,2,1
redSquare1,stripedCircle1,redSquare2,blueSquare1,blueSquare1,blueSquare1,16,mixedLower,basic,word15,game53,1,2
blueSquare1,stripedCircle1,spottedCircle2,redSquare2,redSquare2,redSquare2,17,mixedLower,basic,word10,game53,2,1
spottedCircle2,stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle1,stripedCircle2,18,mixedLower,sub,word6,game53,1,2
blueSquare2,spottedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle1,19,mixedLower,sub,word6,game53,2,1
stripedCircle1,blueSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,20,mixedLower,basic,word10,game53,1,2
stripedCircle2,redSquare1,stripedCircle1,redSquare2,redSquare2,redSquare2,21,mixedLower,sub,word10,game53,2,1
blueSquare1,blueSquare2,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,22,mixedLower,basic,word7,game53,1,2
blueSquare1,redSquare1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,23,mixedLower,sub,word15,game53,2,1
spottedCircle2,stripedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,24,mixedLower,sub,word16,game53,1,2
stripedCircle1,redSquare2,redSquare1,blueSquare2,blueSquare2,blueSquare2,25,mixedLower,basic,word15,game53,2,1
stripedCircle1,spottedCircle1,redSquare1,blueSquare1,blueSquare1,blueSquare1,26,mixedLower,basic,word16,game53,1,2
stripedCircle1,blueSquare1,blueSquare2,spottedCircle2,spottedCircle2,spottedCircle2,27,mixedLower,basic,word2,game53,2,1
spottedCircle2,spottedCircle1,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,28,mixedLower,basic,word7,game53,1,2
redSquare2,stripedCircle1,blueSquare2,redSquare1,redSquare1,blueSquare2,29,mixedLower,sub,word16,game53,2,1
blueSquare2,spottedCircle1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle2,30,mixedLower,sub,word12,game53,1,2
blueSquare1,stripedCircle1,redSquare2,stripedCircle2,stripedCircle2,stripedCircle2,31,mixedLower,sub,word12,game53,2,1
blueSquare2,redSquare1,stripedCircle1,spottedCircle1,spottedCircle1,redSquare1,32,mixedLower,basic,word4,game53,1,2
stripedCircle1,blueSquare2,blueSquare1,redSquare1,redSquare1,blueSquare1,33,mixedLower,basic,word16,game53,2,1
redSquare1,spottedCircle2,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,34,mixedLower,basic,word12,game53,1,2
redSquare2,spottedCircle1,blueSquare1,blueSquare2,blueSquare2,spottedCircle1,35,mixedLower,sub,word8,game53,2,1
redSquare2,blueSquare2,stripedCircle2,blueSquare1,blueSquare1,blueSquare1,36,mixedLower,sub,word16,game53,1,2
stripedCircle2,blueSquare1,redSquare1,redSquare2,redSquare2,redSquare2,37,mixedLower,sub,word10,game53,2,1
