object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
redSquare2,blueSquare1,stripedCircle2,spottedCircle2,spottedCircle2,blueSquare1,1,intermediateOnly,basic,word16,game129,2,1
spottedCircle1,blueSquare1,stripedCircle1,redSquare1,redSquare1,stripedCircle1,2,intermediateOnly,basic,word5,game129,1,2
blueSquare1,stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,3,intermediateOnly,basic,word16,game129,2,1
spottedCircle1,redSquare2,spottedCircle2,blueSquare1,blueSquare1,spottedCircle1,4,intermediateOnly,basic,word16,game129,1,2
redSquare2,spottedCircle1,blueSquare1,stripedCircle2,stripedCircle2,blueSquare1,5,intermediateOnly,basic,word5,game129,2,1
stripedCircle1,redSquare2,stripedCircle2,blueSquare2,blueSquare2,stripedCircle2,6,intermediateOnly,basic,word6,game129,1,2
blueSquare1,blueSquare2,stripedCircle1,redSquare2,redSquare2,redSquare2,7,intermediateOnly,basic,word8,game129,2,1
redSquare1,blueSquare1,spottedCircle2,stripedCircle1,stripedCircle1,blueSquare1,8,intermediateOnly,basic,word5,game129,1,2
stripedCircle2,blueSquare1,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,9,intermediateOnly,basic,word16,game129,2,1
stripedCircle2,stripedCircle1,blueSquare2,redSquare2,redSquare2,blueSquare2,10,intermediateOnly,basic,word5,game129,1,2
stripedCircle1,redSquare2,redSquare1,blueSquare2,blueSquare2,redSquare2,11,intermediateOnly,basic,word5,game129,2,1
spottedCircle2,stripedCircle2,blueSquare2,redSquare1,redSquare1,stripedCircle2,12,intermediateOnly,basic,word7,game129,1,2
redSquare1,redSquare2,stripedCircle2,blueSquare1,blueSquare1,blueSquare1,13,intermediateOnly,basic,word2,game129,2,1
redSquare1,blueSquare2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,14,intermediateOnly,basic,word8,game129,1,2
redSquare2,stripedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,stripedCircle2,15,intermediateOnly,basic,word14,game129,2,1
spottedCircle1,redSquare1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,16,intermediateOnly,basic,word12,game129,1,2
redSquare2,redSquare1,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,17,intermediateOnly,basic,word8,game129,2,1
redSquare1,spottedCircle2,redSquare2,blueSquare1,blueSquare1,blueSquare1,18,intermediateOnly,basic,word8,game129,1,2
spottedCircle2,spottedCircle1,redSquare2,stripedCircle2,stripedCircle2,stripedCircle2,19,intermediateOnly,basic,word12,game129,2,1
spottedCircle2,redSquare1,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,20,intermediateOnly,basic,word12,game129,1,2
redSquare2,stripedCircle2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,21,intermediateOnly,basic,word16,game129,2,1
spottedCircle1,blueSquare2,spottedCircle2,redSquare2,redSquare2,blueSquare2,22,intermediateOnly,basic,word13,game129,1,2
redSquare2,blueSquare1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,23,intermediateOnly,basic,word14,game129,2,1
stripedCircle1,blueSquare2,stripedCircle2,redSquare1,redSquare1,redSquare1,24,intermediateOnly,basic,word7,game129,1,2
redSquare2,blueSquare2,spottedCircle1,stripedCircle1,stripedCircle1,redSquare2,25,intermediateOnly,basic,word13,game129,2,1
blueSquare2,blueSquare1,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle2,26,intermediateOnly,basic,word16,game129,1,2
spottedCircle1,redSquare1,redSquare2,blueSquare1,blueSquare1,spottedCircle1,27,intermediateOnly,basic,word6,game129,2,1
blueSquare2,stripedCircle2,blueSquare1,redSquare1,redSquare1,redSquare1,28,intermediateOnly,basic,word7,game129,1,2
stripedCircle2,blueSquare2,stripedCircle1,redSquare2,redSquare2,redSquare2,29,intermediateOnly,basic,word13,game129,2,1
spottedCircle2,blueSquare1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,30,intermediateOnly,basic,word12,game129,1,2
redSquare1,spottedCircle1,redSquare2,blueSquare2,blueSquare2,blueSquare2,31,intermediateOnly,basic,word8,game129,2,1
blueSquare1,stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,32,intermediateOnly,basic,word16,game129,1,2
stripedCircle2,redSquare1,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,33,intermediateOnly,basic,word8,game129,2,1
redSquare1,redSquare2,spottedCircle1,blueSquare2,blueSquare2,blueSquare2,34,intermediateOnly,basic,word8,game129,1,2
spottedCircle2,stripedCircle1,blueSquare2,redSquare1,redSquare1,redSquare1,35,intermediateOnly,basic,word7,game129,2,1
blueSquare2,redSquare2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,36,intermediateOnly,basic,word12,game129,1,2
blueSquare1,spottedCircle1,spottedCircle2,redSquare2,redSquare2,redSquare2,37,intermediateOnly,basic,word13,game129,2,1
stripedCircle1,redSquare2,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,38,intermediateOnly,basic,word16,game129,1,2
blueSquare2,blueSquare1,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,39,intermediateOnly,basic,word16,game129,2,1
redSquare2,spottedCircle2,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,40,intermediateOnly,basic,word12,game129,1,2
stripedCircle2,redSquare2,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,41,intermediateOnly,basic,word8,game129,2,1
stripedCircle2,stripedCircle1,blueSquare2,redSquare2,redSquare2,redSquare2,42,intermediateOnly,basic,word13,game129,1,2
spottedCircle1,blueSquare1,redSquare2,stripedCircle1,stripedCircle1,stripedCircle1,43,intermediateOnly,basic,word12,game129,2,1
stripedCircle2,redSquare2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,44,intermediateOnly,basic,word16,game129,1,2
spottedCircle2,stripedCircle2,redSquare2,blueSquare1,blueSquare1,blueSquare1,45,intermediateOnly,basic,word8,game129,2,1
spottedCircle1,stripedCircle2,blueSquare1,redSquare1,redSquare1,redSquare1,46,intermediateOnly,basic,word7,game129,1,2
stripedCircle1,redSquare2,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,47,intermediateOnly,basic,word16,game129,2,1
redSquare2,spottedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,48,intermediateOnly,basic,word12,game129,1,2
