object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
redSquare2,spottedCircle2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,1,intermediateOnly,basic,word5,game137,2,1
redSquare1,spottedCircle1,blueSquare2,stripedCircle1,stripedCircle1,spottedCircle1,2,intermediateOnly,basic,word6,game137,1,2
redSquare1,blueSquare2,stripedCircle1,spottedCircle1,spottedCircle1,stripedCircle1,3,intermediateOnly,basic,word1,game137,2,1
redSquare1,stripedCircle2,redSquare2,blueSquare2,blueSquare2,stripedCircle2,4,intermediateOnly,basic,word5,game137,1,2
spottedCircle2,blueSquare1,spottedCircle1,stripedCircle2,stripedCircle2,spottedCircle2,5,intermediateOnly,basic,word14,game137,2,1
redSquare1,stripedCircle2,blueSquare2,spottedCircle2,spottedCircle2,spottedCircle2,6,intermediateOnly,basic,word1,game137,1,2
blueSquare2,stripedCircle1,stripedCircle2,redSquare1,redSquare1,redSquare1,7,intermediateOnly,basic,word10,game137,2,1
blueSquare1,stripedCircle2,stripedCircle1,redSquare2,redSquare2,stripedCircle2,8,intermediateOnly,basic,word11,game137,1,2
redSquare1,spottedCircle1,redSquare2,stripedCircle1,stripedCircle1,stripedCircle1,9,intermediateOnly,basic,word8,game137,2,1
stripedCircle1,stripedCircle2,blueSquare1,spottedCircle1,spottedCircle1,stripedCircle1,10,intermediateOnly,basic,word16,game137,1,2
stripedCircle1,redSquare1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,11,intermediateOnly,basic,word1,game137,2,1
blueSquare1,spottedCircle1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,12,intermediateOnly,basic,word14,game137,1,2
spottedCircle1,blueSquare1,stripedCircle1,redSquare1,redSquare1,redSquare1,13,intermediateOnly,basic,word11,game137,2,1
spottedCircle1,redSquare2,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,14,intermediateOnly,basic,word5,game137,1,2
spottedCircle1,redSquare1,redSquare2,blueSquare1,blueSquare1,redSquare1,15,intermediateOnly,basic,word2,game137,2,1
stripedCircle2,blueSquare1,spottedCircle2,redSquare2,redSquare2,stripedCircle2,16,intermediateOnly,basic,word11,game137,1,2
spottedCircle2,redSquare1,redSquare2,blueSquare1,blueSquare1,spottedCircle2,17,intermediateOnly,basic,word7,game137,2,1
spottedCircle2,redSquare2,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,18,intermediateOnly,basic,word5,game137,1,2
blueSquare1,redSquare1,spottedCircle1,stripedCircle2,stripedCircle2,spottedCircle1,19,intermediateOnly,basic,word3,game137,2,1
