game22,1,1,0.6,0.1
game22,1,1,0.6,0.01
game22,1,1,0.6,0.001
game22,1,1,0.6,1e-05
game22,1,1,0.8,0.1
game22,1,1,0.8,0.01
game22,1,1,0.8,0.001
game22,1,1,0.8,1e-05
game22,1,1,1,0.1
game22,1,1,1,0.01
game22,1,1,1,0.001
game22,1,1,1,1e-05
game22,1,2,0.6,0.1
game22,1,2,0.6,0.01
game22,1,2,0.6,0.001
game22,1,2,0.6,1e-05
game22,1,2,0.8,0.1
game22,1,2,0.8,0.01
game22,1,2,0.8,0.001
game22,1,2,0.8,1e-05
game22,1,2,1,0.1
game22,1,2,1,0.01
game22,1,2,1,0.001
game22,1,2,1,1e-05
game22,1,4,0.6,0.1
game22,1,4,0.6,0.01
game22,1,4,0.6,0.001
game22,1,4,0.6,1e-05
game22,1,4,0.8,0.1
game22,1,4,0.8,0.01
game22,1,4,0.8,0.001
game22,1,4,0.8,1e-05
game22,1,4,1,0.1
game22,1,4,1,0.01
game22,1,4,1,0.001
game22,1,4,1,1e-05
game22,1,16,0.6,0.1
game22,1,16,0.6,0.01
game22,1,16,0.6,0.001
game22,1,16,0.6,1e-05
game22,1,16,0.8,0.1
game22,1,16,0.8,0.01
game22,1,16,0.8,0.001
game22,1,16,0.8,1e-05
game22,1,16,1,0.1
game22,1,16,1,0.01
game22,1,16,1,0.001
game22,1,16,1,1e-05
game22,1,64,0.6,0.1
game22,1,64,0.6,0.01
game22,1,64,0.6,0.001
game22,1,64,0.6,1e-05
game22,1,64,0.8,0.1
game22,1,64,0.8,0.01
game22,1,64,0.8,0.001
game22,1,64,0.8,1e-05
game22,1,64,1,0.1
game22,1,64,1,0.01
game22,1,64,1,0.001
game22,1,64,1,1e-05
game22,2,1,0.6,0.1
game22,2,1,0.6,0.01
game22,2,1,0.6,0.001
game22,2,1,0.6,1e-05
game22,2,1,0.8,0.1
game22,2,1,0.8,0.01
game22,2,1,0.8,0.001
game22,2,1,0.8,1e-05
game22,2,1,1,0.1
game22,2,1,1,0.01
game22,2,1,1,0.001
game22,2,1,1,1e-05
game22,2,2,0.6,0.1
game22,2,2,0.6,0.01
game22,2,2,0.6,0.001
game22,2,2,0.6,1e-05
game22,2,2,0.8,0.1
game22,2,2,0.8,0.01
game22,2,2,0.8,0.001
game22,2,2,0.8,1e-05
game22,2,2,1,0.1
game22,2,2,1,0.01
game22,2,2,1,0.001
game22,2,2,1,1e-05
game22,2,4,0.6,0.1
game22,2,4,0.6,0.01
game22,2,4,0.6,0.001
game22,2,4,0.6,1e-05
game22,2,4,0.8,0.1
game22,2,4,0.8,0.01
game22,2,4,0.8,0.001
game22,2,4,0.8,1e-05
game22,2,4,1,0.1
game22,2,4,1,0.01
game22,2,4,1,0.001
game22,2,4,1,1e-05
game22,2,16,0.6,0.1
game22,2,16,0.6,0.01
game22,2,16,0.6,0.001
game22,2,16,0.6,1e-05
game22,2,16,0.8,0.1
game22,2,16,0.8,0.01
game22,2,16,0.8,0.001
game22,2,16,0.8,1e-05
game22,2,16,1,0.1
game22,2,16,1,0.01
game22,2,16,1,0.001
game22,2,16,1,1e-05
game22,2,64,0.6,0.1
game22,2,64,0.6,0.01
game22,2,64,0.6,0.001
game22,2,64,0.6,1e-05
game22,2,64,0.8,0.1
game22,2,64,0.8,0.01
game22,2,64,0.8,0.001
game22,2,64,0.8,1e-05
game22,2,64,1,0.1
game22,2,64,1,0.01
game22,2,64,1,0.001
game22,2,64,1,1e-05
game22,4,1,0.6,0.1
game22,4,1,0.6,0.01
game22,4,1,0.6,0.001
game22,4,1,0.6,1e-05
game22,4,1,0.8,0.1
game22,4,1,0.8,0.01
game22,4,1,0.8,0.001
game22,4,1,0.8,1e-05
game22,4,1,1,0.1
game22,4,1,1,0.01
game22,4,1,1,0.001
game22,4,1,1,1e-05
game22,4,2,0.6,0.1
game22,4,2,0.6,0.01
