object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
stripedCircle1,redSquare1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,1,subOnly,sub,word2,game88,2,1
spottedCircle1,blueSquare2,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,2,subOnly,sub,word16,game88,1,2
redSquare1,stripedCircle2,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,3,subOnly,sub,word14,game88,2,1
blueSquare2,blueSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,4,subOnly,sub,word10,game88,1,2
spottedCircle1,redSquare2,stripedCircle2,redSquare1,redSquare1,spottedCircle1,5,subOnly,sub,word10,game88,2,1
redSquare1,blueSquare1,spottedCircle1,redSquare2,redSquare2,redSquare2,6,subOnly,sub,word5,game88,1,2
blueSquare1,spottedCircle1,redSquare2,blueSquare2,blueSquare2,blueSquare2,7,subOnly,sub,word14,game88,2,1
stripedCircle1,spottedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,8,subOnly,sub,word15,game88,1,2
spottedCircle2,redSquare1,stripedCircle2,redSquare2,redSquare2,redSquare2,9,subOnly,sub,word5,game88,2,1
stripedCircle2,redSquare2,blueSquare1,stripedCircle1,stripedCircle1,blueSquare1,10,subOnly,sub,word14,game88,1,2
spottedCircle2,stripedCircle2,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,11,subOnly,sub,word10,game88,2,1
blueSquare1,spottedCircle1,redSquare2,blueSquare2,blueSquare2,blueSquare1,12,subOnly,sub,word4,game88,1,2
redSquare2,blueSquare2,spottedCircle1,spottedCircle2,spottedCircle2,blueSquare2,13,subOnly,sub,word15,game88,2,1
spottedCircle1,stripedCircle1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,14,subOnly,sub,word16,game88,1,2
blueSquare2,stripedCircle2,redSquare2,redSquare1,redSquare1,redSquare2,15,subOnly,sub,word5,game88,2,1
blueSquare2,spottedCircle2,stripedCircle2,blueSquare1,blueSquare1,blueSquare1,16,subOnly,sub,word2,game88,1,2
blueSquare1,stripedCircle2,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,17,subOnly,sub,word4,game88,2,1
stripedCircle1,spottedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare1,18,subOnly,sub,word2,game88,1,2
stripedCircle2,redSquare2,blueSquare1,redSquare1,redSquare1,redSquare2,19,subOnly,sub,word5,game88,2,1
blueSquare2,spottedCircle1,redSquare1,redSquare2,redSquare2,redSquare2,20,subOnly,sub,word6,game88,1,2
stripedCircle1,blueSquare2,spottedCircle1,stripedCircle2,stripedCircle2,spottedCircle1,21,subOnly,sub,word16,game88,2,1
redSquare1,spottedCircle1,blueSquare2,spottedCircle2,spottedCircle2,spottedCircle2,22,subOnly,sub,word16,game88,1,2
redSquare2,blueSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,23,subOnly,sub,word10,game88,2,1
stripedCircle2,blueSquare1,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,24,subOnly,sub,word14,game88,1,2
stripedCircle2,blueSquare1,redSquare1,redSquare2,redSquare2,redSquare2,25,subOnly,sub,word6,game88,2,1
redSquare2,stripedCircle1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,26,subOnly,sub,word15,game88,1,2
redSquare2,blueSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,27,subOnly,sub,word10,game88,2,1
redSquare2,stripedCircle2,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,28,subOnly,sub,word14,game88,1,2
redSquare2,spottedCircle1,spottedCircle2,redSquare1,redSquare1,redSquare1,29,subOnly,sub,word5,game88,2,1
blueSquare1,redSquare2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,30,subOnly,sub,word16,game88,1,2
blueSquare1,stripedCircle1,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,31,subOnly,sub,word4,game88,2,1
blueSquare2,redSquare2,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,32,subOnly,sub,word2,game88,1,2
redSquare2,blueSquare2,stripedCircle2,redSquare1,redSquare1,redSquare1,33,subOnly,sub,word5,game88,2,1
redSquare1,spottedCircle2,blueSquare2,redSquare2,redSquare2,redSquare2,34,subOnly,sub,word6,game88,1,2
spottedCircle2,redSquare2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,35,subOnly,sub,word10,game88,2,1
stripedCircle1,spottedCircle2,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,36,subOnly,sub,word15,game88,1,2
redSquare2,spottedCircle1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,37,subOnly,sub,word16,game88,2,1
stripedCircle1,redSquare1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,38,subOnly,sub,word4,game88,1,2
blueSquare1,spottedCircle2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle2,39,subOnly,sub,word14,game88,2,1
blueSquare2,redSquare2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,40,subOnly,sub,word2,game88,1,2
spottedCircle2,blueSquare1,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,41,subOnly,sub,word10,game88,2,1
