object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
blueSquare2,redSquare1,stripedCircle2,redSquare2,redSquare2,redSquare1,1,subOnly,sub,word6,game41,2,1
spottedCircle1,blueSquare2,redSquare2,blueSquare1,blueSquare1,blueSquare1,2,subOnly,sub,word5,game41,1,2
redSquare1,spottedCircle2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle2,3,subOnly,sub,word4,game41,2,1
stripedCircle1,spottedCircle1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle1,4,subOnly,sub,word11,game41,1,2
stripedCircle2,blueSquare1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,5,subOnly,sub,word9,game41,2,1
blueSquare2,spottedCircle2,redSquare2,redSquare1,redSquare1,redSquare2,6,subOnly,sub,word6,game41,1,2
stripedCircle1,blueSquare1,redSquare1,blueSquare2,blueSquare2,stripedCircle1,7,subOnly,sub,word7,game41,2,1
redSquare1,blueSquare2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle1,8,subOnly,sub,word4,game41,1,2
spottedCircle2,redSquare2,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle2,9,subOnly,sub,word4,game41,2,1
blueSquare1,spottedCircle1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,10,subOnly,sub,word11,game41,1,2
stripedCircle1,spottedCircle1,redSquare1,redSquare2,redSquare2,redSquare1,11,subOnly,sub,word6,game41,2,1
stripedCircle2,blueSquare1,redSquare1,blueSquare2,blueSquare2,stripedCircle2,12,subOnly,sub,word13,game41,1,2
spottedCircle2,redSquare2,blueSquare2,redSquare1,redSquare1,redSquare1,13,subOnly,sub,word6,game41,2,1
redSquare1,stripedCircle2,blueSquare2,stripedCircle1,stripedCircle1,blueSquare2,14,subOnly,sub,word7,game41,1,2
blueSquare2,stripedCircle2,redSquare2,blueSquare1,blueSquare1,blueSquare1,15,subOnly,sub,word5,game41,2,1
spottedCircle1,blueSquare2,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,16,subOnly,sub,word4,game41,1,2
stripedCircle2,blueSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,17,subOnly,sub,word3,game41,2,1
stripedCircle1,blueSquare2,redSquare2,redSquare1,redSquare1,redSquare1,18,subOnly,sub,word6,game41,1,2
blueSquare1,spottedCircle1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,19,subOnly,sub,word13,game41,2,1
stripedCircle2,blueSquare1,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,20,subOnly,sub,word7,game41,1,2
stripedCircle2,blueSquare2,redSquare1,redSquare2,redSquare2,redSquare2,21,subOnly,sub,word12,game41,2,1
blueSquare1,spottedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,22,subOnly,sub,word4,game41,1,2
redSquare1,stripedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,23,subOnly,sub,word11,game41,2,1
