object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
spottedCircle2,stripedCircle1,redSquare1,redSquare2,redSquare2,stripedCircle1,1,subOnly,sub,word15,game119,2,1
blueSquare2,stripedCircle1,stripedCircle2,blueSquare1,blueSquare1,stripedCircle2,2,subOnly,sub,word16,game119,1,2
blueSquare2,redSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,3,subOnly,sub,word11,game119,2,1
stripedCircle1,redSquare2,spottedCircle2,redSquare1,redSquare1,redSquare1,4,subOnly,sub,word10,game119,1,2
blueSquare1,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle2,5,subOnly,sub,word9,game119,2,1
blueSquare2,blueSquare1,stripedCircle1,stripedCircle2,stripedCircle2,blueSquare2,6,subOnly,sub,word7,game119,1,2
spottedCircle2,stripedCircle1,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,7,subOnly,sub,word14,game119,2,1
spottedCircle2,blueSquare1,spottedCircle1,blueSquare2,blueSquare2,spottedCircle2,8,subOnly,sub,word16,game119,1,2
redSquare1,blueSquare2,stripedCircle1,stripedCircle2,stripedCircle2,blueSquare2,9,subOnly,sub,word12,game119,2,1
stripedCircle1,blueSquare2,redSquare2,blueSquare1,blueSquare1,redSquare2,10,subOnly,sub,word16,game119,1,2
stripedCircle1,redSquare1,blueSquare2,redSquare2,redSquare2,redSquare2,11,subOnly,sub,word15,game119,2,1
spottedCircle2,blueSquare1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,12,subOnly,sub,word16,game119,1,2
stripedCircle2,spottedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,13,subOnly,sub,word13,game119,2,1
stripedCircle1,spottedCircle1,redSquare2,redSquare1,redSquare1,stripedCircle1,14,subOnly,sub,word2,game119,1,2
blueSquare2,spottedCircle2,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,15,subOnly,sub,word14,game119,2,1
blueSquare2,spottedCircle1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,16,subOnly,sub,word7,game119,1,2
