object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
stripedCircle2,redSquare1,stripedCircle1,blueSquare2,blueSquare2,redSquare1,1,intermediateOnly,basic,word6,game7,2,1
redSquare2,stripedCircle1,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,2,intermediateOnly,basic,word15,game7,1,2
redSquare1,redSquare2,spottedCircle1,blueSquare1,blueSquare1,redSquare1,3,intermediateOnly,basic,word8,game7,2,1
spottedCircle2,redSquare2,spottedCircle1,stripedCircle2,stripedCircle2,spottedCircle2,4,intermediateOnly,basic,word11,game7,1,2
blueSquare2,stripedCircle1,spottedCircle1,redSquare2,redSquare2,stripedCircle1,5,intermediateOnly,basic,word1,game7,2,1
blueSquare1,redSquare1,spottedCircle1,stripedCircle1,stripedCircle1,spottedCircle1,6,intermediateOnly,basic,word15,game7,1,2
blueSquare2,spottedCircle2,stripedCircle1,redSquare1,redSquare1,redSquare1,7,intermediateOnly,basic,word1,game7,2,1
redSquare1,stripedCircle1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,8,intermediateOnly,basic,word15,game7,1,2
stripedCircle1,redSquare2,redSquare1,blueSquare1,blueSquare1,blueSquare1,9,intermediateOnly,basic,word6,game7,2,1
stripedCircle2,spottedCircle1,blueSquare2,redSquare2,redSquare2,redSquare2,10,intermediateOnly,basic,word1,game7,1,2
stripedCircle1,spottedCircle1,blueSquare1,redSquare1,redSquare1,redSquare1,11,intermediateOnly,basic,word1,game7,2,1
spottedCircle2,redSquare2,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,12,intermediateOnly,basic,word6,game7,1,2
redSquare2,blueSquare2,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,13,intermediateOnly,basic,word15,game7,2,1
blueSquare1,spottedCircle1,redSquare2,stripedCircle2,stripedCircle2,stripedCircle2,14,intermediateOnly,basic,word13,game7,1,2
blueSquare1,redSquare2,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,15,intermediateOnly,basic,word15,game7,2,1
blueSquare2,redSquare2,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,16,intermediateOnly,basic,word13,game7,1,2
stripedCircle2,blueSquare2,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,17,intermediateOnly,basic,word15,game7,2,1
spottedCircle2,blueSquare1,spottedCircle1,redSquare2,redSquare2,redSquare2,18,intermediateOnly,basic,word1,game7,1,2
spottedCircle1,redSquare2,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,19,intermediateOnly,basic,word6,game7,2,1
redSquare2,spottedCircle2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,20,intermediateOnly,basic,word6,game7,1,2
redSquare1,blueSquare1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,21,intermediateOnly,basic,word11,game7,2,1
blueSquare1,stripedCircle2,spottedCircle2,redSquare1,redSquare1,redSquare1,22,intermediateOnly,basic,word1,game7,1,2
blueSquare2,spottedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,23,intermediateOnly,basic,word11,game7,2,1
redSquare1,blueSquare2,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,24,intermediateOnly,basic,word15,game7,1,2
redSquare2,spottedCircle2,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,25,intermediateOnly,basic,word6,game7,2,1
blueSquare1,redSquare1,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,26,intermediateOnly,basic,word11,game7,1,2
redSquare1,stripedCircle2,redSquare2,blueSquare1,blueSquare1,blueSquare1,27,intermediateOnly,basic,word6,game7,2,1
stripedCircle1,spottedCircle1,blueSquare2,redSquare1,redSquare1,redSquare1,28,intermediateOnly,basic,word1,game7,1,2
spottedCircle1,blueSquare2,blueSquare1,redSquare2,redSquare2,redSquare2,29,intermediateOnly,basic,word1,game7,2,1
spottedCircle1,redSquare1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,30,intermediateOnly,basic,word11,game7,1,2
stripedCircle1,redSquare1,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,31,intermediateOnly,basic,word15,game7,2,1
stripedCircle2,stripedCircle1,blueSquare1,spottedCircle2,spottedCircle2,blueSquare1,32,intermediateOnly,basic,word1,game7,1,2
redSquare1,stripedCircle1,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,33,intermediateOnly,basic,word15,game7,2,1
blueSquare1,redSquare1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,34,intermediateOnly,basic,word15,game7,1,2
stripedCircle2,spottedCircle1,redSquare2,blueSquare2,blueSquare2,blueSquare2,35,intermediateOnly,basic,word6,game7,2,1
blueSquare2,redSquare1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,36,intermediateOnly,basic,word11,game7,1,2
blueSquare2,spottedCircle2,stripedCircle2,redSquare1,redSquare1,redSquare1,37,intermediateOnly,basic,word1,game7,2,1
spottedCircle2,redSquare1,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,38,intermediateOnly,basic,word6,game7,1,2
stripedCircle2,blueSquare2,spottedCircle1,redSquare2,redSquare2,redSquare2,39,intermediateOnly,basic,word1,game7,2,1
blueSquare1,redSquare2,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,40,intermediateOnly,basic,word11,game7,1,2
blueSquare2,stripedCircle2,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,41,intermediateOnly,basic,word15,game7,2,1
spottedCircle1,blueSquare2,blueSquare1,stripedCircle1,stripedCircle1,stripedCircle1,42,intermediateOnly,basic,word11,game7,1,2
stripedCircle1,redSquare1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,43,intermediateOnly,basic,word6,game7,2,1
stripedCircle2,blueSquare2,blueSquare1,redSquare1,redSquare1,redSquare1,44,intermediateOnly,basic,word1,game7,1,2
stripedCircle1,blueSquare1,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,45,intermediateOnly,basic,word15,game7,2,1
spottedCircle1,redSquare2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,46,intermediateOnly,basic,word6,game7,1,2
blueSquare2,stripedCircle1,spottedCircle1,redSquare2,redSquare2,redSquare2,47,intermediateOnly,basic,word1,game7,2,1
spottedCircle1,spottedCircle2,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,48,intermediateOnly,basic,word11,game7,1,2
spottedCircle1,blueSquare1,stripedCircle2,redSquare2,redSquare2,redSquare2,49,intermediateOnly,basic,word1,game7,2,1
redSquare1,stripedCircle1,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,50,intermediateOnly,basic,word6,game7,1,2
redSquare1,redSquare2,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,51,intermediateOnly,basic,word15,game7,2,1
spottedCircle2,stripedCircle2,redSquare1,blueSquare1,blueSquare1,blueSquare1,52,intermediateOnly,basic,word6,game7,1,2
blueSquare2,stripedCircle1,stripedCircle2,redSquare1,redSquare1,redSquare1,53,intermediateOnly,basic,word1,game7,2,1
redSquare1,blueSquare1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,54,intermediateOnly,basic,word11,game7,1,2
blueSquare1,blueSquare2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,55,intermediateOnly,basic,word11,game7,2,1
redSquare2,stripedCircle2,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,56,intermediateOnly,basic,word15,game7,1,2
redSquare1,spottedCircle1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,57,intermediateOnly,basic,word11,game7,2,1
spottedCircle2,redSquare1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,58,intermediateOnly,basic,word11,game7,1,2
stripedCircle1,spottedCircle2,blueSquare2,redSquare1,redSquare1,redSquare1,59,intermediateOnly,basic,word1,game7,2,1
stripedCircle2,redSquare1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,60,intermediateOnly,basic,word15,game7,1,2
redSquare2,spottedCircle1,stripedCircle2,blueSquare1,blueSquare1,blueSquare1,61,intermediateOnly,basic,word6,game7,2,1
spottedCircle1,spottedCircle2,redSquare1,blueSquare2,blueSquare2,blueSquare2,62,intermediateOnly,basic,word6,game7,1,2
spottedCircle2,spottedCircle1,blueSquare2,redSquare2,redSquare2,redSquare2,63,intermediateOnly,basic,word1,game7,2,1
redSquare1,stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,64,intermediateOnly,basic,word15,game7,1,2
redSquare2,blueSquare2,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,65,intermediateOnly,basic,word11,game7,2,1
