object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
blueSquare1,stripedCircle2,redSquare1,redSquare2,redSquare2,redSquare1,1,mixedLower,sub,word14,game85,2,1
stripedCircle2,redSquare2,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,2,mixedLower,basic,word2,game85,1,2
spottedCircle1,redSquare2,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,3,mixedLower,sub,word1,game85,2,1
stripedCircle2,spottedCircle1,redSquare2,stripedCircle1,stripedCircle1,redSquare2,4,mixedLower,sub,word6,game85,1,2
spottedCircle1,redSquare2,blueSquare1,blueSquare2,blueSquare2,spottedCircle1,5,mixedLower,sub,word1,game85,2,1
spottedCircle2,stripedCircle1,redSquare2,redSquare1,redSquare1,redSquare1,6,mixedLower,sub,word12,game85,1,2
blueSquare1,stripedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,7,mixedLower,basic,word1,game85,2,1
blueSquare2,redSquare1,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,8,mixedLower,sub,word10,game85,1,2
redSquare1,spottedCircle2,blueSquare2,stripedCircle2,stripedCircle2,redSquare1,9,mixedLower,basic,word6,game85,2,1
blueSquare2,redSquare2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,10,mixedLower,basic,word6,game85,1,2
redSquare1,spottedCircle1,spottedCircle2,blueSquare1,blueSquare1,redSquare1,11,mixedLower,basic,word14,game85,2,1
spottedCircle1,stripedCircle1,blueSquare2,redSquare2,redSquare2,redSquare2,12,mixedLower,basic,word14,game85,1,2
redSquare1,blueSquare2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,13,mixedLower,sub,word6,game85,2,1
redSquare2,blueSquare1,stripedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,14,mixedLower,basic,word1,game85,1,2
stripedCircle1,spottedCircle1,blueSquare2,redSquare1,redSquare1,blueSquare2,15,mixedLower,basic,word10,game85,2,1
redSquare2,blueSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,16,mixedLower,sub,word1,game85,1,2
blueSquare2,spottedCircle2,stripedCircle2,redSquare2,redSquare2,redSquare2,17,mixedLower,basic,word14,game85,2,1
spottedCircle2,spottedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare2,18,mixedLower,sub,word10,game85,1,2
blueSquare2,stripedCircle2,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,19,mixedLower,sub,word6,game85,2,1
redSquare2,spottedCircle2,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,20,mixedLower,basic,word6,game85,1,2
stripedCircle2,stripedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare1,21,mixedLower,sub,word10,game85,2,1
spottedCircle2,stripedCircle1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle1,22,mixedLower,sub,word6,game85,1,2
blueSquare1,redSquare1,spottedCircle2,redSquare2,redSquare2,redSquare2,23,mixedLower,sub,word14,game85,2,1
stripedCircle1,redSquare2,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,24,mixedLower,basic,word10,game85,1,2
redSquare1,redSquare2,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,25,mixedLower,basic,word10,game85,2,1
redSquare2,spottedCircle2,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,26,mixedLower,basic,word6,game85,1,2
stripedCircle1,spottedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle1,27,mixedLower,sub,word1,game85,2,1
redSquare2,blueSquare1,stripedCircle1,redSquare1,redSquare1,redSquare1,28,mixedLower,sub,word12,game85,1,2
stripedCircle1,redSquare1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,29,mixedLower,basic,word1,game85,2,1
stripedCircle1,spottedCircle2,redSquare2,spottedCircle1,spottedCircle1,spottedCircle2,30,mixedLower,sub,word16,game85,1,2
spottedCircle1,stripedCircle1,blueSquare1,redSquare1,redSquare1,redSquare1,31,mixedLower,basic,word12,game85,2,1
stripedCircle1,redSquare1,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,32,mixedLower,basic,word16,game85,1,2
blueSquare1,spottedCircle1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,33,mixedLower,sub,word2,game85,2,1
redSquare2,stripedCircle1,spottedCircle1,redSquare1,redSquare1,redSquare1,34,mixedLower,sub,word12,game85,1,2
blueSquare2,stripedCircle1,stripedCircle2,redSquare2,redSquare2,redSquare2,35,mixedLower,basic,word14,game85,2,1
redSquare1,spottedCircle2,stripedCircle2,blueSquare2,blueSquare2,blueSquare2,36,mixedLower,basic,word2,game85,1,2
blueSquare1,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,37,mixedLower,sub,word6,game85,2,1
blueSquare1,spottedCircle1,redSquare1,redSquare2,redSquare2,redSquare2,38,mixedLower,sub,word14,game85,1,2
stripedCircle2,redSquare2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,39,mixedLower,basic,word16,game85,2,1
stripedCircle1,spottedCircle1,redSquare2,blueSquare1,blueSquare1,blueSquare1,40,mixedLower,basic,word10,game85,1,2
blueSquare2,stripedCircle1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,41,mixedLower,sub,word7,game85,2,1
stripedCircle1,spottedCircle2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle2,42,mixedLower,sub,word16,game85,1,2
blueSquare2,stripedCircle2,redSquare2,blueSquare1,blueSquare1,blueSquare1,43,mixedLower,sub,word10,game85,2,1
blueSquare2,stripedCircle2,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,44,mixedLower,basic,word1,game85,1,2
spottedCircle1,stripedCircle1,blueSquare1,redSquare1,redSquare1,redSquare1,45,mixedLower,basic,word12,game85,2,1
spottedCircle1,redSquare2,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,46,mixedLower,sub,word1,game85,1,2
redSquare1,spottedCircle2,blueSquare1,stripedCircle1,stripedCircle1,stripedCircle1,47,mixedLower,basic,word6,game85,2,1
blueSquare2,spottedCircle2,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle2,48,mixedLower,basic,word7,game85,1,2
stripedCircle1,redSquare2,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,49,mixedLower,basic,word1,game85,2,1
stripedCircle2,redSquare2,redSquare1,blueSquare2,blueSquare2,blueSquare2,50,mixedLower,basic,word2,game85,1,2
redSquare1,blueSquare1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle2,51,mixedLower,basic,word7,game85,2,1
blueSquare2,spottedCircle2,spottedCircle1,redSquare1,redSquare1,redSquare1,52,mixedLower,basic,word12,game85,1,2
blueSquare1,stripedCircle2,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,53,mixedLower,sub,word2,game85,2,1
blueSquare2,stripedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,54,mixedLower,sub,word7,game85,1,2
blueSquare1,stripedCircle2,spottedCircle1,stripedCircle1,stripedCircle1,stripedCircle1,55,mixedLower,sub,word6,game85,2,1
spottedCircle2,stripedCircle1,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,56,mixedLower,sub,word16,game85,1,2
spottedCircle1,redSquare2,blueSquare1,stripedCircle1,stripedCircle1,stripedCircle1,57,mixedLower,basic,word6,game85,2,1
redSquare2,spottedCircle1,spottedCircle2,redSquare1,redSquare1,redSquare1,58,mixedLower,sub,word12,game85,1,2
spottedCircle1,redSquare1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,59,mixedLower,sub,word1,game85,2,1
stripedCircle1,redSquare1,redSquare2,blueSquare1,blueSquare1,blueSquare1,60,mixedLower,basic,word10,game85,1,2
spottedCircle2,blueSquare2,stripedCircle1,redSquare2,redSquare2,redSquare2,61,mixedLower,basic,word14,game85,2,1
blueSquare2,stripedCircle2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,62,mixedLower,sub,word10,game85,1,2
blueSquare2,redSquare1,stripedCircle2,redSquare2,redSquare2,redSquare2,63,mixedLower,sub,word14,game85,2,1
redSquare1,stripedCircle2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,64,mixedLower,basic,word16,game85,1,2
blueSquare2,spottedCircle1,redSquare1,blueSquare1,blueSquare1,blueSquare1,65,mixedLower,sub,word10,game85,2,1
