object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
stripedCircle2,stripedCircle1,blueSquare2,redSquare2,redSquare2,stripedCircle2,1,intermediateOnly,basic,word9,game56,2,1
stripedCircle1,redSquare2,stripedCircle2,spottedCircle1,spottedCircle1,stripedCircle1,2,intermediateOnly,basic,word7,game56,1,2
spottedCircle2,spottedCircle1,blueSquare1,stripedCircle2,stripedCircle2,spottedCircle1,3,intermediateOnly,basic,word16,game56,2,1
blueSquare1,stripedCircle2,redSquare1,spottedCircle2,spottedCircle2,stripedCircle2,4,intermediateOnly,basic,word15,game56,1,2
blueSquare1,redSquare1,spottedCircle1,stripedCircle1,stripedCircle1,spottedCircle1,5,intermediateOnly,basic,word15,game56,2,1
blueSquare1,stripedCircle2,spottedCircle1,redSquare1,redSquare1,blueSquare1,6,intermediateOnly,basic,word1,game56,1,2
spottedCircle2,redSquare2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,7,intermediateOnly,basic,word1,game56,2,1
spottedCircle2,redSquare2,spottedCircle1,blueSquare2,blueSquare2,spottedCircle2,8,intermediateOnly,basic,word15,game56,1,2
redSquare2,blueSquare2,spottedCircle1,stripedCircle2,stripedCircle2,blueSquare2,9,intermediateOnly,basic,word15,game56,2,1
stripedCircle2,blueSquare2,blueSquare1,spottedCircle1,spottedCircle1,blueSquare1,10,intermediateOnly,basic,word8,game56,1,2
stripedCircle2,redSquare2,spottedCircle2,blueSquare1,blueSquare1,stripedCircle2,11,intermediateOnly,basic,word8,game56,2,1
stripedCircle1,redSquare2,blueSquare1,spottedCircle2,spottedCircle2,blueSquare1,12,intermediateOnly,basic,word8,game56,1,2
spottedCircle2,stripedCircle2,blueSquare1,redSquare2,redSquare2,spottedCircle2,13,intermediateOnly,basic,word7,game56,2,1
spottedCircle2,blueSquare1,redSquare1,stripedCircle1,stripedCircle1,blueSquare1,14,intermediateOnly,basic,word1,game56,1,2
redSquare2,spottedCircle2,redSquare1,blueSquare2,blueSquare2,redSquare2,15,intermediateOnly,basic,word9,game56,2,1
spottedCircle1,stripedCircle2,blueSquare1,redSquare1,redSquare1,spottedCircle1,16,intermediateOnly,basic,word15,game56,1,2
spottedCircle1,blueSquare2,blueSquare1,redSquare2,redSquare2,redSquare2,17,intermediateOnly,basic,word15,game56,2,1
spottedCircle1,blueSquare2,spottedCircle2,stripedCircle2,stripedCircle2,blueSquare2,18,intermediateOnly,basic,word8,game56,1,2
redSquare2,spottedCircle1,redSquare1,blueSquare2,blueSquare2,redSquare1,19,intermediateOnly,basic,word1,game56,2,1
spottedCircle1,blueSquare1,stripedCircle2,redSquare1,redSquare1,redSquare1,20,intermediateOnly,basic,word15,game56,1,2
stripedCircle1,redSquare2,redSquare1,blueSquare1,blueSquare1,redSquare2,21,intermediateOnly,basic,word1,game56,2,1
stripedCircle1,blueSquare1,blueSquare2,spottedCircle2,spottedCircle2,blueSquare1,22,intermediateOnly,basic,word1,game56,1,2
stripedCircle1,blueSquare1,stripedCircle2,spottedCircle1,spottedCircle1,stripedCircle1,23,intermediateOnly,basic,word9,game56,2,1
spottedCircle2,redSquare1,blueSquare2,stripedCircle1,stripedCircle1,redSquare1,24,intermediateOnly,basic,word7,game56,1,2
stripedCircle2,blueSquare2,spottedCircle2,redSquare1,redSquare1,spottedCircle2,25,intermediateOnly,basic,word15,game56,2,1
blueSquare1,stripedCircle2,stripedCircle1,redSquare2,redSquare2,redSquare2,26,intermediateOnly,basic,word7,game56,1,2
stripedCircle2,stripedCircle1,blueSquare2,spottedCircle1,spottedCircle1,stripedCircle2,27,intermediateOnly,basic,word9,game56,2,1
spottedCircle2,redSquare1,blueSquare1,stripedCircle2,stripedCircle2,redSquare1,28,intermediateOnly,basic,word7,game56,1,2
stripedCircle2,stripedCircle1,redSquare1,spottedCircle2,spottedCircle2,redSquare1,29,intermediateOnly,basic,word9,game56,2,1
stripedCircle1,redSquare2,spottedCircle1,blueSquare1,blueSquare1,stripedCircle1,30,intermediateOnly,basic,word1,game56,1,2
stripedCircle1,redSquare2,spottedCircle1,blueSquare2,blueSquare2,stripedCircle1,31,intermediateOnly,basic,word1,game56,2,1
