object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
stripedCircle1,redSquare1,stripedCircle2,redSquare2,redSquare2,redSquare1,1,subOnly,sub,word3,game78,2,1
redSquare1,stripedCircle1,spottedCircle1,spottedCircle2,spottedCircle2,stripedCircle1,2,subOnly,sub,word6,game78,1,2
stripedCircle1,spottedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,3,subOnly,sub,word12,game78,2,1
blueSquare1,redSquare2,stripedCircle2,redSquare1,redSquare1,redSquare2,4,subOnly,sub,word1,game78,1,2
redSquare1,blueSquare1,spottedCircle2,blueSquare2,blueSquare2,blueSquare1,5,subOnly,sub,word7,game78,2,1
stripedCircle1,redSquare1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle1,6,subOnly,sub,word4,game78,1,2
spottedCircle1,stripedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare2,7,subOnly,sub,word14,game78,2,1
stripedCircle2,blueSquare2,redSquare2,stripedCircle1,stripedCircle1,blueSquare2,8,subOnly,sub,word5,game78,1,2
spottedCircle2,stripedCircle1,redSquare2,redSquare1,redSquare1,redSquare2,9,subOnly,sub,word13,game78,2,1
redSquare2,blueSquare2,redSquare1,blueSquare1,blueSquare1,redSquare1,10,subOnly,sub,word12,game78,1,2
blueSquare2,redSquare1,spottedCircle1,redSquare2,redSquare2,redSquare2,11,subOnly,sub,word1,game78,2,1
spottedCircle1,blueSquare1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,12,subOnly,sub,word4,game78,1,2
blueSquare1,spottedCircle1,stripedCircle2,blueSquare2,blueSquare2,stripedCircle2,13,subOnly,sub,word5,game78,2,1
blueSquare1,spottedCircle2,stripedCircle1,spottedCircle1,spottedCircle1,blueSquare1,14,subOnly,sub,word12,game78,1,2
stripedCircle1,spottedCircle1,redSquare1,stripedCircle2,stripedCircle2,redSquare1,15,subOnly,sub,word5,game78,2,1
spottedCircle1,stripedCircle2,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle2,16,subOnly,sub,word5,game78,1,2
spottedCircle1,redSquare1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,17,subOnly,sub,word9,game78,2,1
spottedCircle1,stripedCircle2,redSquare2,redSquare1,redSquare1,spottedCircle1,18,subOnly,sub,word5,game78,1,2
stripedCircle1,blueSquare2,redSquare1,stripedCircle2,stripedCircle2,redSquare1,19,subOnly,sub,word1,game78,2,1
redSquare1,spottedCircle1,stripedCircle1,spottedCircle2,spottedCircle2,redSquare1,20,subOnly,sub,word4,game78,1,2
blueSquare2,spottedCircle2,stripedCircle1,blueSquare1,blueSquare1,spottedCircle2,21,subOnly,sub,word7,game78,2,1
blueSquare1,stripedCircle2,redSquare1,stripedCircle1,stripedCircle1,stripedCircle2,22,subOnly,sub,word14,game78,1,2
stripedCircle2,redSquare2,spottedCircle2,spottedCircle1,spottedCircle1,redSquare2,23,subOnly,sub,word3,game78,2,1
blueSquare1,redSquare1,spottedCircle1,redSquare2,redSquare2,redSquare1,24,subOnly,sub,word3,game78,1,2
spottedCircle2,blueSquare1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle1,25,subOnly,sub,word16,game78,2,1
stripedCircle1,stripedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare2,26,subOnly,sub,word13,game78,1,2
blueSquare2,stripedCircle2,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,27,subOnly,sub,word12,game78,2,1
blueSquare2,redSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle1,28,subOnly,sub,word4,game78,1,2
blueSquare1,redSquare2,stripedCircle2,redSquare1,redSquare1,redSquare2,29,subOnly,sub,word3,game78,2,1
spottedCircle2,blueSquare1,redSquare2,blueSquare2,blueSquare2,redSquare2,30,subOnly,sub,word16,game78,1,2
redSquare2,blueSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle2,31,subOnly,sub,word9,game78,2,1
redSquare1,spottedCircle1,stripedCircle2,redSquare2,redSquare2,redSquare1,32,subOnly,sub,word9,game78,1,2
blueSquare2,stripedCircle1,redSquare1,blueSquare1,blueSquare1,stripedCircle1,33,subOnly,sub,word14,game78,2,1
spottedCircle2,stripedCircle1,redSquare2,spottedCircle1,spottedCircle1,spottedCircle1,34,subOnly,sub,word4,game78,1,2
spottedCircle1,blueSquare1,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,35,subOnly,sub,word13,game78,2,1
spottedCircle1,stripedCircle1,blueSquare1,stripedCircle2,stripedCircle2,stripedCircle1,36,subOnly,sub,word14,game78,1,2
stripedCircle1,spottedCircle1,redSquare2,redSquare1,redSquare1,redSquare2,37,subOnly,sub,word13,game78,2,1
blueSquare2,stripedCircle2,spottedCircle1,spottedCircle2,spottedCircle2,blueSquare2,38,subOnly,sub,word4,game78,1,2
redSquare2,stripedCircle2,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,39,subOnly,sub,word9,game78,2,1
stripedCircle2,redSquare1,spottedCircle2,redSquare2,redSquare2,redSquare1,40,subOnly,sub,word16,game78,1,2
spottedCircle1,redSquare2,stripedCircle1,stripedCircle2,stripedCircle2,redSquare2,41,subOnly,sub,word13,game78,2,1
redSquare1,spottedCircle1,redSquare2,spottedCircle2,spottedCircle2,redSquare1,42,subOnly,sub,word6,game78,1,2
spottedCircle1,spottedCircle2,redSquare2,redSquare1,redSquare1,redSquare1,43,subOnly,sub,word3,game78,2,1
redSquare2,stripedCircle2,blueSquare2,blueSquare1,blueSquare1,redSquare2,44,subOnly,sub,word1,game78,1,2
spottedCircle1,blueSquare1,redSquare1,redSquare2,redSquare2,spottedCircle1,45,subOnly,sub,word10,game78,2,1
blueSquare1,redSquare1,spottedCircle2,spottedCircle1,spottedCircle1,redSquare1,46,subOnly,sub,word4,game78,1,2
spottedCircle2,redSquare1,stripedCircle2,stripedCircle1,stripedCircle1,redSquare1,47,subOnly,sub,word3,game78,2,1
redSquare2,stripedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare1,48,subOnly,sub,word3,game78,1,2
blueSquare1,stripedCircle1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle1,49,subOnly,sub,word10,game78,2,1
stripedCircle2,spottedCircle2,blueSquare1,blueSquare2,blueSquare2,stripedCircle2,50,subOnly,sub,word2,game78,1,2
stripedCircle2,spottedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare2,51,subOnly,sub,word3,game78,2,1
stripedCircle2,spottedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,52,subOnly,sub,word7,game78,1,2
spottedCircle2,blueSquare2,redSquare2,redSquare1,redSquare1,blueSquare2,53,subOnly,sub,word3,game78,2,1
redSquare1,spottedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,redSquare1,54,subOnly,sub,word4,game78,1,2
redSquare1,spottedCircle2,spottedCircle1,redSquare2,redSquare2,spottedCircle1,55,subOnly,sub,word6,game78,2,1
blueSquare1,redSquare1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,56,subOnly,sub,word15,game78,1,2
spottedCircle1,stripedCircle1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle1,57,subOnly,sub,word7,game78,2,1
stripedCircle1,spottedCircle1,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,58,subOnly,sub,word6,game78,1,2
spottedCircle2,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,redSquare2,59,subOnly,sub,word3,game78,2,1
stripedCircle2,blueSquare1,redSquare1,blueSquare2,blueSquare2,stripedCircle2,60,subOnly,sub,word1,game78,1,2
stripedCircle1,blueSquare2,stripedCircle2,blueSquare1,blueSquare1,stripedCircle1,61,subOnly,sub,word3,game78,2,1
blueSquare1,spottedCircle1,redSquare1,redSquare2,redSquare2,blueSquare1,62,subOnly,sub,word15,game78,1,2
blueSquare2,spottedCircle2,stripedCircle2,spottedCircle1,spottedCircle1,stripedCircle2,63,subOnly,sub,word7,game78,2,1
redSquare2,spottedCircle2,blueSquare2,redSquare1,redSquare1,blueSquare2,64,subOnly,sub,word3,game78,1,2
spottedCircle1,redSquare1,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle1,65,subOnly,sub,word4,game78,2,1
spottedCircle2,redSquare1,stripedCircle1,redSquare2,redSquare2,redSquare1,66,subOnly,sub,word3,game78,1,2
stripedCircle1,spottedCircle2,redSquare2,spottedCircle1,spottedCircle1,redSquare2,67,subOnly,sub,word3,game78,2,1
spottedCircle2,stripedCircle1,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle1,68,subOnly,sub,word13,game78,1,2
spottedCircle1,spottedCircle2,redSquare2,redSquare1,redSquare1,redSquare1,69,subOnly,sub,word3,game78,2,1
blueSquare2,redSquare1,redSquare2,blueSquare1,blueSquare1,redSquare2,70,subOnly,sub,word16,game78,1,2
stripedCircle1,redSquare1,blueSquare1,blueSquare2,blueSquare2,stripedCircle1,71,subOnly,sub,word6,game78,2,1
blueSquare1,stripedCircle2,redSquare2,stripedCircle1,stripedCircle1,stripedCircle2,72,subOnly,sub,word2,game78,1,2
spottedCircle2,stripedCircle1,blueSquare2,blueSquare1,blueSquare1,spottedCircle2,73,subOnly,sub,word6,game78,2,1
stripedCircle2,blueSquare1,redSquare1,stripedCircle1,stripedCircle1,blueSquare1,74,subOnly,sub,word6,game78,1,2
spottedCircle2,stripedCircle1,redSquare2,redSquare1,redSquare1,redSquare2,75,subOnly,sub,word16,game78,2,1
blueSquare1,spottedCircle1,blueSquare2,spottedCircle2,spottedCircle2,spottedCircle2,76,subOnly,sub,word2,game78,1,2
blueSquare1,redSquare1,spottedCircle1,blueSquare2,blueSquare2,blueSquare2,77,subOnly,sub,word10,game78,2,1
blueSquare1,stripedCircle1,redSquare1,redSquare2,redSquare2,redSquare2,78,subOnly,sub,word1,game78,1,2
redSquare2,spottedCircle2,stripedCircle1,spottedCircle1,spottedCircle1,stripedCircle1,79,subOnly,sub,word12,game78,2,1
stripedCircle1,spottedCircle1,spottedCircle2,stripedCircle2,stripedCircle2,stripedCircle1,80,subOnly,sub,word3,game78,1,2
redSquare1,stripedCircle1,spottedCircle2,spottedCircle1,spottedCircle1,redSquare1,81,subOnly,sub,word5,game78,2,1
spottedCircle1,blueSquare2,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,82,subOnly,sub,word4,game78,1,2
blueSquare1,spottedCircle1,redSquare2,blueSquare2,blueSquare2,blueSquare2,83,subOnly,sub,word5,game78,2,1
redSquare2,spottedCircle2,blueSquare1,redSquare1,redSquare1,redSquare2,84,subOnly,sub,word1,game78,1,2
blueSquare2,stripedCircle1,redSquare1,stripedCircle2,stripedCircle2,redSquare1,85,subOnly,sub,word1,game78,2,1
redSquare1,spottedCircle1,blueSquare1,redSquare2,redSquare2,spottedCircle1,86,subOnly,sub,word16,game78,1,2
stripedCircle2,spottedCircle1,spottedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,87,subOnly,sub,word13,game78,2,1
blueSquare2,redSquare1,redSquare2,blueSquare1,blueSquare1,blueSquare2,88,subOnly,sub,word16,game78,1,2
redSquare1,spottedCircle2,blueSquare2,redSquare2,redSquare2,spottedCircle2,89,subOnly,sub,word10,game78,2,1
spottedCircle1,stripedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,stripedCircle1,90,subOnly,sub,word4,game78,1,2
redSquare2,blueSquare1,redSquare1,blueSquare2,blueSquare2,blueSquare2,91,subOnly,sub,word16,game78,2,1
stripedCircle1,redSquare2,blueSquare2,redSquare1,redSquare1,blueSquare2,92,subOnly,sub,word1,game78,1,2
blueSquare2,stripedCircle2,spottedCircle1,blueSquare1,blueSquare1,spottedCircle1,93,subOnly,sub,word10,game78,2,1
redSquare2,stripedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,94,subOnly,sub,word4,game78,1,2
spottedCircle2,redSquare1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle2,95,subOnly,sub,word4,game78,2,1
blueSquare1,stripedCircle2,spottedCircle2,spottedCircle1,spottedCircle1,blueSquare1,96,subOnly,sub,word6,game78,1,2
