object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
spottedCircle2,redSquare1,blueSquare1,stripedCircle1,stripedCircle1,spottedCircle2,1,mixedLower,basic,word16,game10,2,1
blueSquare2,redSquare2,stripedCircle2,redSquare1,redSquare1,stripedCircle2,2,mixedLower,sub,word16,game10,1,2
redSquare1,stripedCircle2,stripedCircle1,spottedCircle1,spottedCircle1,redSquare1,3,mixedLower,basic,word14,game10,2,1
redSquare1,redSquare2,spottedCircle2,stripedCircle2,stripedCircle2,redSquare1,4,mixedLower,basic,word14,game10,1,2
stripedCircle1,redSquare1,spottedCircle1,spottedCircle2,spottedCircle2,redSquare1,5,mixedLower,sub,word3,game10,2,1
spottedCircle2,redSquare1,blueSquare1,redSquare2,redSquare2,redSquare1,6,mixedLower,sub,word15,game10,1,2
stripedCircle2,stripedCircle1,blueSquare1,spottedCircle2,spottedCircle2,spottedCircle2,7,mixedLower,basic,word3,game10,2,1
redSquare1,stripedCircle2,spottedCircle1,blueSquare2,blueSquare2,stripedCircle2,8,mixedLower,basic,word4,game10,1,2
spottedCircle1,stripedCircle2,blueSquare1,stripedCircle1,stripedCircle1,spottedCircle1,9,mixedLower,sub,word16,game10,2,1
spottedCircle2,spottedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,10,mixedLower,sub,word4,game10,1,2
spottedCircle1,redSquare1,stripedCircle2,blueSquare1,blueSquare1,blueSquare1,11,mixedLower,basic,word4,game10,2,1
spottedCircle1,blueSquare2,spottedCircle2,redSquare2,redSquare2,redSquare2,12,mixedLower,basic,word14,game10,1,2
stripedCircle1,blueSquare2,spottedCircle1,redSquare1,redSquare1,spottedCircle1,13,mixedLower,basic,word3,game10,2,1
stripedCircle2,blueSquare2,stripedCircle1,blueSquare1,blueSquare1,stripedCircle2,14,mixedLower,sub,word1,game10,1,2
stripedCircle1,spottedCircle2,blueSquare2,spottedCircle1,spottedCircle1,stripedCircle1,15,mixedLower,sub,word3,game10,2,1
stripedCircle1,spottedCircle1,blueSquare2,stripedCircle2,stripedCircle2,spottedCircle1,16,mixedLower,sub,word3,game10,1,2
spottedCircle1,spottedCircle2,redSquare1,redSquare2,redSquare2,redSquare2,17,mixedLower,sub,word9,game10,2,1
spottedCircle1,blueSquare2,blueSquare1,stripedCircle1,stripedCircle1,blueSquare1,18,mixedLower,basic,word16,game10,1,2
redSquare1,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,19,mixedLower,sub,word13,game10,2,1
stripedCircle1,spottedCircle2,blueSquare1,redSquare2,redSquare2,stripedCircle1,20,mixedLower,basic,word15,game10,1,2
stripedCircle2,stripedCircle1,blueSquare1,spottedCircle1,spottedCircle1,blueSquare1,21,mixedLower,basic,word14,game10,2,1
blueSquare2,blueSquare1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle1,22,mixedLower,sub,word16,game10,1,2
spottedCircle2,blueSquare1,redSquare2,spottedCircle1,spottedCircle1,blueSquare1,23,mixedLower,sub,word3,game10,2,1
spottedCircle1,spottedCircle2,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,24,mixedLower,basic,word16,game10,1,2
spottedCircle1,stripedCircle2,redSquare2,blueSquare2,blueSquare2,redSquare2,25,mixedLower,basic,word1,game10,2,1
