200200,game95,7,7,0.9,0.01
200201,game95,7,7,0.9,0.01
200202,game95,7,7,0.9,0.01
200203,game95,7,7,0.9,0.01
200204,game95,7,7,0.9,0.01
200205,game110,7,7,0.9,0.01
200206,game110,7,7,0.9,0.01
200207,game110,7,7,0.9,0.01
200208,game110,7,7,0.9,0.01
200209,game110,7,7,0.9,0.01
200210,game128,7,7,0.9,0.01
200211,game128,7,7,0.9,0.01
200212,game128,7,7,0.9,0.01
200213,game128,7,7,0.9,0.01
200214,game128,7,7,0.9,0.01
200215,game114,7,7,0.9,0.01
200216,game114,7,7,0.9,0.01
200217,game114,7,7,0.9,0.01
200218,game114,7,7,0.9,0.01
200219,game114,7,7,0.9,0.01
200220,game91,7,7,0.9,0.01
200221,game91,7,7,0.9,0.01
200222,game91,7,7,0.9,0.01
200223,game91,7,7,0.9,0.01
200224,game91,7,7,0.9,0.01
200225,game85,7,7,0.9,0.01
200226,game85,7,7,0.9,0.01
200227,game85,7,7,0.9,0.01
200228,game85,7,7,0.9,0.01
200229,game85,7,7,0.9,0.01
200230,game100,7,7,0.9,0.01
200231,game100,7,7,0.9,0.01
200232,game100,7,7,0.9,0.01
200233,game100,7,7,0.9,0.01
200234,game100,7,7,0.9,0.01
200235,game52,7,7,0.9,0.01
200236,game52,7,7,0.9,0.01
200237,game52,7,7,0.9,0.01
200238,game52,7,7,0.9,0.01
200239,game52,7,7,0.9,0.01
200240,game46,7,7,0.9,0.01
200241,game46,7,7,0.9,0.01
200242,game46,7,7,0.9,0.01
200243,game46,7,7,0.9,0.01
200244,game46,7,7,0.9,0.01
200245,game47,7,7,0.9,0.01
200246,game47,7,7,0.9,0.01
200247,game47,7,7,0.9,0.01
200248,game47,7,7,0.9,0.01
200249,game47,7,7,0.9,0.01
200250,game53,7,7,0.9,0.01
200251,game53,7,7,0.9,0.01
200252,game53,7,7,0.9,0.01
200253,game53,7,7,0.9,0.01
200254,game53,7,7,0.9,0.01
200255,game101,7,7,0.9,0.01
200256,game101,7,7,0.9,0.01
200257,game101,7,7,0.9,0.01
200258,game101,7,7,0.9,0.01
200259,game101,7,7,0.9,0.01
200260,game84,7,7,0.9,0.01
200261,game84,7,7,0.9,0.01
200262,game84,7,7,0.9,0.01
200263,game84,7,7,0.9,0.01
200264,game84,7,7,0.9,0.01
200265,game90,7,7,0.9,0.01
200266,game90,7,7,0.9,0.01
200267,game90,7,7,0.9,0.01
200268,game90,7,7,0.9,0.01
