object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
redSquare2,spottedCircle1,stripedCircle1,redSquare1,redSquare1,spottedCircle1,1,subOnly,sub,word16,game74,2,1
stripedCircle2,spottedCircle2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle2,2,subOnly,sub,word7,game74,1,2
redSquare1,spottedCircle2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,3,subOnly,sub,word1,game74,2,1
blueSquare2,blueSquare1,spottedCircle1,spottedCircle2,spottedCircle2,blueSquare2,4,subOnly,sub,word12,game74,1,2
spottedCircle2,stripedCircle2,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,5,subOnly,sub,word5,game74,2,1
redSquare2,blueSquare2,spottedCircle2,blueSquare1,blueSquare1,blueSquare2,6,subOnly,sub,word9,game74,1,2
blueSquare2,stripedCircle2,redSquare1,redSquare2,redSquare2,blueSquare2,7,subOnly,sub,word7,game74,2,1
stripedCircle2,blueSquare1,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,8,subOnly,sub,word11,game74,1,2
stripedCircle1,spottedCircle2,redSquare2,spottedCircle1,spottedCircle1,redSquare2,9,subOnly,sub,word7,game74,2,1
redSquare1,blueSquare2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,10,subOnly,sub,word9,game74,1,2
stripedCircle2,redSquare1,blueSquare2,stripedCircle1,stripedCircle1,stripedCircle1,11,subOnly,sub,word5,game74,2,1
stripedCircle1,redSquare1,redSquare2,stripedCircle2,stripedCircle2,stripedCircle2,12,subOnly,sub,word1,game74,1,2
spottedCircle1,redSquare1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,13,subOnly,sub,word12,game74,2,1
blueSquare1,stripedCircle2,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,14,subOnly,sub,word11,game74,1,2
redSquare1,spottedCircle2,blueSquare2,redSquare2,redSquare2,redSquare1,15,subOnly,sub,word10,game74,2,1
spottedCircle2,stripedCircle1,redSquare2,redSquare1,redSquare1,redSquare1,16,subOnly,sub,word16,game74,1,2
redSquare1,spottedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,17,subOnly,sub,word12,game74,2,1
stripedCircle1,blueSquare1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,18,subOnly,sub,word1,game74,1,2
blueSquare2,redSquare1,spottedCircle2,redSquare2,redSquare2,redSquare1,19,subOnly,sub,word10,game74,2,1
blueSquare1,spottedCircle2,stripedCircle2,stripedCircle1,stripedCircle1,spottedCircle2,20,subOnly,sub,word13,game74,1,2
blueSquare1,stripedCircle2,spottedCircle2,spottedCircle1,spottedCircle1,blueSquare1,21,subOnly,sub,word7,game74,2,1
spottedCircle2,redSquare2,stripedCircle2,redSquare1,redSquare1,redSquare1,22,subOnly,sub,word16,game74,1,2
blueSquare2,stripedCircle1,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,23,subOnly,sub,word9,game74,2,1
redSquare1,redSquare2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,24,subOnly,sub,word11,game74,1,2
blueSquare2,redSquare2,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,25,subOnly,sub,word9,game74,2,1
spottedCircle2,blueSquare2,redSquare2,redSquare1,redSquare1,redSquare1,26,subOnly,sub,word16,game74,1,2
redSquare2,spottedCircle2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,27,subOnly,sub,word7,game74,2,1
redSquare1,spottedCircle1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,28,subOnly,sub,word5,game74,1,2
blueSquare1,redSquare1,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,29,subOnly,sub,word11,game74,2,1
redSquare1,redSquare2,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,30,subOnly,sub,word12,game74,1,2
spottedCircle2,redSquare2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,31,subOnly,sub,word1,game74,2,1
blueSquare2,stripedCircle1,redSquare1,redSquare2,redSquare2,redSquare2,32,subOnly,sub,word10,game74,1,2
stripedCircle2,stripedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,33,subOnly,sub,word11,game74,2,1
spottedCircle1,stripedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,34,subOnly,sub,word12,game74,1,2
blueSquare1,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,35,subOnly,sub,word5,game74,2,1
blueSquare1,blueSquare2,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,36,subOnly,sub,word7,game74,1,2
stripedCircle2,redSquare2,blueSquare1,redSquare1,redSquare1,redSquare1,37,subOnly,sub,word16,game74,2,1
redSquare1,blueSquare2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,38,subOnly,sub,word9,game74,1,2
blueSquare2,blueSquare1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,39,subOnly,sub,word1,game74,2,1
blueSquare2,redSquare1,stripedCircle1,redSquare2,redSquare2,redSquare2,40,subOnly,sub,word10,game74,1,2
spottedCircle2,blueSquare2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,41,subOnly,sub,word9,game74,2,1
stripedCircle1,spottedCircle1,redSquare2,redSquare1,redSquare1,redSquare1,42,subOnly,sub,word16,game74,1,2
blueSquare1,redSquare1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,43,subOnly,sub,word5,game74,2,1
spottedCircle1,redSquare1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,44,subOnly,sub,word1,game74,1,2
stripedCircle2,spottedCircle2,redSquare1,spottedCircle1,spottedCircle1,spottedCircle1,45,subOnly,sub,word7,game74,2,1
redSquare2,stripedCircle2,blueSquare1,blueSquare2,blueSquare2,blueSquare2,46,subOnly,sub,word11,game74,1,2
blueSquare1,spottedCircle1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,47,subOnly,sub,word12,game74,2,1
spottedCircle1,redSquare1,stripedCircle1,redSquare2,redSquare2,redSquare2,48,subOnly,sub,word10,game74,1,2
spottedCircle1,redSquare1,stripedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,49,subOnly,sub,word12,game74,2,1
blueSquare1,spottedCircle2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,50,subOnly,sub,word1,game74,1,2
redSquare1,redSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,51,subOnly,sub,word5,game74,2,1
stripedCircle1,blueSquare1,spottedCircle1,blueSquare2,blueSquare2,blueSquare2,52,subOnly,sub,word11,game74,1,2
spottedCircle1,blueSquare1,redSquare1,redSquare2,redSquare2,redSquare2,53,subOnly,sub,word10,game74,2,1
blueSquare1,redSquare2,spottedCircle1,redSquare1,redSquare1,redSquare1,54,subOnly,sub,word16,game74,1,2
redSquare2,redSquare1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,55,subOnly,sub,word9,game74,2,1
blueSquare1,spottedCircle2,stripedCircle1,spottedCircle1,spottedCircle1,spottedCircle1,56,subOnly,sub,word7,game74,1,2
spottedCircle2,blueSquare2,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,57,subOnly,sub,word5,game74,2,1
redSquare1,spottedCircle1,blueSquare1,redSquare2,redSquare2,redSquare2,58,subOnly,sub,word10,game74,1,2
blueSquare2,spottedCircle1,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,59,subOnly,sub,word1,game74,2,1
spottedCircle1,redSquare2,stripedCircle1,redSquare1,redSquare1,redSquare1,60,subOnly,sub,word16,game74,1,2
spottedCircle2,redSquare1,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,61,subOnly,sub,word7,game74,2,1
redSquare1,redSquare2,blueSquare2,blueSquare1,blueSquare1,blueSquare1,62,subOnly,sub,word9,game74,1,2
spottedCircle1,stripedCircle1,blueSquare1,blueSquare2,blueSquare2,blueSquare2,63,subOnly,sub,word11,game74,2,1
blueSquare2,redSquare1,spottedCircle1,spottedCircle2,spottedCircle2,spottedCircle2,64,subOnly,sub,word12,game74,1,2
blueSquare1,spottedCircle1,stripedCircle2,stripedCircle1,stripedCircle1,stripedCircle1,65,subOnly,sub,word5,game74,2,1
stripedCircle1,spottedCircle2,blueSquare2,spottedCircle1,spottedCircle1,spottedCircle1,66,subOnly,sub,word7,game74,1,2
redSquare2,stripedCircle2,blueSquare2,blueSquare1,blueSquare1,blueSquare1,67,subOnly,sub,word9,game74,2,1
redSquare2,stripedCircle1,stripedCircle2,redSquare1,redSquare1,redSquare1,68,subOnly,sub,word16,game74,1,2
stripedCircle2,blueSquare2,redSquare1,redSquare2,redSquare2,redSquare2,69,subOnly,sub,word10,game74,2,1
