object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
stripedCircle2,blueSquare2,blueSquare1,redSquare2,redSquare2,stripedCircle2,1,intermediateOnly,basic,word15,game25,2,1
spottedCircle2,blueSquare2,stripedCircle2,redSquare1,redSquare1,spottedCircle2,2,intermediateOnly,basic,word15,game25,1,2
spottedCircle2,redSquare1,blueSquare2,stripedCircle2,stripedCircle2,blueSquare2,3,intermediateOnly,basic,word8,game25,2,1
redSquare2,blueSquare1,stripedCircle2,spottedCircle1,spottedCircle1,stripedCircle2,4,intermediateOnly,basic,word2,game25,1,2
stripedCircle1,redSquare2,redSquare1,blueSquare2,blueSquare2,redSquare1,5,intermediateOnly,basic,word1,game25,2,1
stripedCircle1,spottedCircle1,redSquare2,blueSquare1,blueSquare1,redSquare2,6,intermediateOnly,basic,word1,game25,1,2
stripedCircle2,blueSquare1,blueSquare2,spottedCircle2,spottedCircle2,blueSquare1,7,intermediateOnly,basic,word15,game25,2,1
blueSquare2,spottedCircle1,redSquare2,stripedCircle1,stripedCircle1,stripedCircle1,8,intermediateOnly,basic,word8,game25,1,2
redSquare2,stripedCircle1,spottedCircle2,blueSquare2,blueSquare2,stripedCircle1,9,intermediateOnly,basic,word1,game25,2,1
spottedCircle1,stripedCircle2,blueSquare1,redSquare1,redSquare1,spottedCircle1,10,intermediateOnly,basic,word15,game25,1,2
stripedCircle2,stripedCircle1,redSquare1,spottedCircle1,spottedCircle1,redSquare1,11,intermediateOnly,basic,word15,game25,2,1
blueSquare1,spottedCircle1,redSquare2,stripedCircle1,stripedCircle1,stripedCircle1,12,intermediateOnly,basic,word8,game25,1,2
redSquare1,blueSquare2,spottedCircle2,stripedCircle2,stripedCircle2,redSquare1,13,intermediateOnly,basic,word8,game25,2,1
blueSquare2,stripedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,blueSquare2,14,intermediateOnly,basic,word16,game25,1,2
redSquare1,spottedCircle2,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,15,intermediateOnly,basic,word1,game25,2,1
blueSquare2,blueSquare1,spottedCircle2,redSquare2,redSquare2,spottedCircle2,16,intermediateOnly,basic,word15,game25,1,2
spottedCircle2,spottedCircle1,redSquare1,stripedCircle2,stripedCircle2,redSquare1,17,intermediateOnly,basic,word8,game25,2,1
stripedCircle2,redSquare2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,18,intermediateOnly,basic,word1,game25,1,2
