object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
spottedCircle1,blueSquare2,redSquare2,stripedCircle2,stripedCircle2,redSquare2,1,mixedLower,basic,word13,game61,2,1
stripedCircle1,blueSquare2,spottedCircle1,redSquare1,redSquare1,stripedCircle1,2,mixedLower,basic,word12,game61,1,2
blueSquare2,blueSquare1,stripedCircle2,spottedCircle2,spottedCircle2,blueSquare2,3,mixedLower,basic,word7,game61,2,1
blueSquare1,redSquare2,spottedCircle2,blueSquare2,blueSquare2,blueSquare2,4,mixedLower,sub,word4,game61,1,2
spottedCircle2,blueSquare2,stripedCircle1,blueSquare1,blueSquare1,blueSquare2,5,mixedLower,sub,word4,game61,2,1
blueSquare1,redSquare2,blueSquare2,redSquare1,redSquare1,redSquare1,6,mixedLower,sub,word11,game61,1,2
redSquare1,stripedCircle2,redSquare2,blueSquare1,blueSquare1,blueSquare1,7,mixedLower,basic,word4,game61,2,1
stripedCircle2,redSquare2,blueSquare1,spottedCircle1,spottedCircle1,spottedCircle1,8,mixedLower,basic,word9,game61,1,2
spottedCircle2,redSquare1,spottedCircle1,redSquare2,redSquare2,redSquare2,9,mixedLower,sub,word12,game61,2,1
blueSquare2,blueSquare1,spottedCircle2,spottedCircle1,spottedCircle1,spottedCircle1,10,mixedLower,sub,word9,game61,1,2
spottedCircle1,stripedCircle2,blueSquare1,spottedCircle2,spottedCircle2,stripedCircle2,11,mixedLower,sub,word15,game61,2,1
spottedCircle1,stripedCircle1,blueSquare1,redSquare2,redSquare2,redSquare2,12,mixedLower,basic,word12,game61,1,2
redSquare2,spottedCircle1,blueSquare2,stripedCircle1,stripedCircle1,blueSquare2,13,mixedLower,basic,word13,game61,2,1
redSquare2,blueSquare2,stripedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,14,mixedLower,sub,word2,game61,1,2
blueSquare1,stripedCircle2,redSquare1,stripedCircle1,stripedCircle1,redSquare1,15,mixedLower,sub,word14,game61,2,1
stripedCircle2,redSquare2,redSquare1,blueSquare2,blueSquare2,redSquare1,16,mixedLower,basic,word12,game61,1,2
spottedCircle1,stripedCircle1,blueSquare2,blueSquare1,blueSquare1,blueSquare1,17,mixedLower,sub,word4,game61,2,1
redSquare2,stripedCircle1,stripedCircle2,spottedCircle2,spottedCircle2,spottedCircle2,18,mixedLower,basic,word9,game61,1,2
