object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
redSquare1,stripedCircle1,stripedCircle2,blueSquare1,blueSquare1,stripedCircle2,1,intermediateOnly,basic,word8,game115,2,1
blueSquare1,stripedCircle2,redSquare2,spottedCircle1,spottedCircle1,blueSquare1,2,intermediateOnly,basic,word10,game115,1,2
blueSquare2,spottedCircle1,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,3,intermediateOnly,basic,word15,game115,2,1
blueSquare1,stripedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,4,intermediateOnly,basic,word9,game115,1,2
redSquare1,spottedCircle1,blueSquare1,stripedCircle1,stripedCircle1,spottedCircle1,5,intermediateOnly,basic,word15,game115,2,1
blueSquare2,stripedCircle2,spottedCircle2,redSquare2,redSquare2,blueSquare2,6,intermediateOnly,basic,word8,game115,1,2
spottedCircle1,stripedCircle1,blueSquare2,redSquare1,redSquare1,redSquare1,7,intermediateOnly,basic,word8,game115,2,1
spottedCircle1,stripedCircle2,redSquare1,blueSquare2,blueSquare2,spottedCircle1,8,intermediateOnly,basic,word9,game115,1,2
redSquare2,stripedCircle1,spottedCircle1,blueSquare1,blueSquare1,blueSquare1,9,intermediateOnly,basic,word9,game115,2,1
stripedCircle1,redSquare1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,10,intermediateOnly,basic,word10,game115,1,2
spottedCircle2,blueSquare2,blueSquare1,redSquare1,redSquare1,redSquare1,11,intermediateOnly,basic,word8,game115,2,1
spottedCircle1,redSquare2,redSquare1,stripedCircle2,stripedCircle2,stripedCircle2,12,intermediateOnly,basic,word10,game115,1,2
blueSquare2,stripedCircle2,redSquare1,spottedCircle1,spottedCircle1,stripedCircle2,13,intermediateOnly,basic,word15,game115,2,1
redSquare1,stripedCircle1,spottedCircle1,blueSquare2,blueSquare2,redSquare1,14,intermediateOnly,basic,word11,game115,1,2
redSquare1,spottedCircle2,redSquare2,stripedCircle1,stripedCircle1,redSquare1,15,intermediateOnly,basic,word9,game115,2,1
spottedCircle2,blueSquare1,spottedCircle1,redSquare2,redSquare2,spottedCircle2,16,intermediateOnly,basic,word10,game115,1,2
redSquare2,stripedCircle1,blueSquare1,spottedCircle1,spottedCircle1,blueSquare1,17,intermediateOnly,basic,word15,game115,2,1
stripedCircle2,redSquare1,stripedCircle1,blueSquare2,blueSquare2,blueSquare2,18,intermediateOnly,basic,word10,game115,1,2
blueSquare2,spottedCircle2,stripedCircle1,redSquare2,redSquare2,spottedCircle2,19,intermediateOnly,basic,word8,game115,2,1
redSquare2,stripedCircle2,spottedCircle2,blueSquare1,blueSquare1,redSquare2,20,intermediateOnly,basic,word10,game115,1,2
blueSquare1,blueSquare2,spottedCircle2,redSquare1,redSquare1,spottedCircle2,21,intermediateOnly,basic,word8,game115,2,1
redSquare1,spottedCircle1,blueSquare2,stripedCircle1,stripedCircle1,spottedCircle1,22,intermediateOnly,basic,word9,game115,1,2
stripedCircle2,blueSquare2,stripedCircle1,spottedCircle2,spottedCircle2,blueSquare2,23,intermediateOnly,basic,word15,game115,2,1
spottedCircle2,redSquare1,redSquare2,stripedCircle2,stripedCircle2,redSquare1,24,intermediateOnly,basic,word8,game115,1,2
redSquare2,blueSquare2,stripedCircle1,spottedCircle1,spottedCircle1,blueSquare2,25,intermediateOnly,basic,word10,game115,2,1
redSquare1,redSquare2,stripedCircle1,spottedCircle2,spottedCircle2,redSquare1,26,intermediateOnly,basic,word8,game115,1,2
stripedCircle1,spottedCircle2,blueSquare1,redSquare1,redSquare1,spottedCircle2,27,intermediateOnly,basic,word8,game115,2,1
redSquare2,spottedCircle1,stripedCircle2,blueSquare1,blueSquare1,stripedCircle2,28,intermediateOnly,basic,word12,game115,1,2
blueSquare2,stripedCircle1,spottedCircle2,redSquare2,redSquare2,redSquare2,29,intermediateOnly,basic,word8,game115,2,1
spottedCircle1,redSquare2,blueSquare1,stripedCircle1,stripedCircle1,spottedCircle1,30,intermediateOnly,basic,word15,game115,1,2
spottedCircle2,blueSquare2,redSquare1,stripedCircle2,stripedCircle2,blueSquare2,31,intermediateOnly,basic,word10,game115,2,1
redSquare1,stripedCircle1,spottedCircle2,blueSquare2,blueSquare2,spottedCircle2,32,intermediateOnly,basic,word10,game115,1,2
redSquare1,spottedCircle2,redSquare2,stripedCircle1,stripedCircle1,redSquare2,33,intermediateOnly,basic,word8,game115,2,1
blueSquare2,spottedCircle2,spottedCircle1,redSquare1,redSquare1,spottedCircle2,34,intermediateOnly,basic,word10,game115,1,2
blueSquare1,stripedCircle2,redSquare1,spottedCircle2,spottedCircle2,spottedCircle2,35,intermediateOnly,basic,word10,game115,2,1
