no_pooling,11.0,7.0,1,0
no_pooling,11.0,7.0,1,1
no_pooling,11.0,7.0,1,2
no_pooling,11.0,7.0,1,3
no_pooling,11.0,7.0,1,4
no_pooling,11.0,7.0,1,5
no_pooling,11.0,7.0,1,6
no_pooling,11.0,7.0,1,7
no_pooling,11.0,7.0,1,8
no_pooling,11.0,7.0,1,9
no_pooling,11.0,7.0,1,10
no_pooling,11.0,7.0,1,11
no_pooling,11.0,7.0,1,12
no_pooling,11.0,7.0,1,13
no_pooling,11.0,7.0,1,14
no_pooling,11.0,7.0,1,15
no_pooling,11.0,7.0,1,16
no_pooling,11.0,7.0,1,17
no_pooling,11.0,7.0,1,18
no_pooling,11.0,7.0,1,19
no_pooling,11.0,7.0,1,20
no_pooling,11.0,7.0,1,21
no_pooling,11.0,7.0,1,22
no_pooling,11.0,7.0,1,23
no_pooling,11.0,7.0,1,24
no_pooling,11.0,7.0,1,25
no_pooling,11.0,7.0,1,26
no_pooling,11.0,7.0,1,27
no_pooling,11.0,7.0,1,28
no_pooling,11.0,7.0,1,29
no_pooling,11.0,7.0,1,30
no_pooling,11.0,7.0,1,31
no_pooling,11.0,7.0,1,32
no_pooling,11.0,7.0,1,33
no_pooling,11.0,7.0,1,34
no_pooling,11.0,7.0,1,35
no_pooling,11.0,7.0,1,36
no_pooling,11.0,7.0,1,37
no_pooling,11.0,7.0,1,38
no_pooling,11.0,7.0,1,39
no_pooling,11.0,7.0,1,40
no_pooling,11.0,7.0,1,41
no_pooling,11.0,7.0,1,42
no_pooling,11.0,7.0,1,43
no_pooling,11.0,7.0,1,44
no_pooling,11.0,7.0,1,45
no_pooling,11.0,7.0,1,46
no_pooling,11.0,7.0,1,47
no_pooling,11.0,7.0,1,48
complete_pooling,11.0,7.0,1,0
complete_pooling,11.0,7.0,1,1
complete_pooling,11.0,7.0,1,2
complete_pooling,11.0,7.0,1,3
complete_pooling,11.0,7.0,1,4
complete_pooling,11.0,7.0,1,5
complete_pooling,11.0,7.0,1,6
complete_pooling,11.0,7.0,1,7
complete_pooling,11.0,7.0,1,8
complete_pooling,11.0,7.0,1,9
complete_pooling,11.0,7.0,1,10
complete_pooling,11.0,7.0,1,11
complete_pooling,11.0,7.0,1,12
complete_pooling,11.0,7.0,1,13
complete_pooling,11.0,7.0,1,14
complete_pooling,11.0,7.0,1,15
complete_pooling,11.0,7.0,1,16
complete_pooling,11.0,7.0,1,17
complete_pooling,11.0,7.0,1,18
complete_pooling,11.0,7.0,1,19
complete_pooling,11.0,7.0,1,20
complete_pooling,11.0,7.0,1,21
complete_pooling,11.0,7.0,1,22
complete_pooling,11.0,7.0,1,23
complete_pooling,11.0,7.0,1,24
complete_pooling,11.0,7.0,1,25
complete_pooling,11.0,7.0,1,26
complete_pooling,11.0,7.0,1,27
complete_pooling,11.0,7.0,1,28
complete_pooling,11.0,7.0,1,29
complete_pooling,11.0,7.0,1,30
complete_pooling,11.0,7.0,1,31
complete_pooling,11.0,7.0,1,32
complete_pooling,11.0,7.0,1,33
complete_pooling,11.0,7.0,1,34
complete_pooling,11.0,7.0,1,35
complete_pooling,11.0,7.0,1,36
complete_pooling,11.0,7.0,1,37
complete_pooling,11.0,7.0,1,38
complete_pooling,11.0,7.0,1,39
complete_pooling,11.0,7.0,1,40
complete_pooling,11.0,7.0,1,41
complete_pooling,11.0,7.0,1,42
complete_pooling,11.0,7.0,1,43
complete_pooling,11.0,7.0,1,44
complete_pooling,11.0,7.0,1,45
complete_pooling,11.0,7.0,1,46
complete_pooling,11.0,7.0,1,47
complete_pooling,11.0,7.0,1,48
hierarchical,11.0,7.0,1,0
hierarchical,11.0,7.0,1,1
hierarchical,11.0,7.0,1,2
hierarchical,11.0,7.0,1,3
hierarchical,11.0,7.0,1,4
hierarchical,11.0,7.0,1,5
hierarchical,11.0,7.0,1,6
hierarchical,11.0,7.0,1,7
hierarchical,11.0,7.0,1,8
hierarchical,11.0,7.0,1,9
hierarchical,11.0,7.0,1,10
hierarchical,11.0,7.0,1,11
hierarchical,11.0,7.0,1,12
hierarchical,11.0,7.0,1,13
hierarchical,11.0,7.0,1,14
hierarchical,11.0,7.0,1,15
hierarchical,11.0,7.0,1,16
hierarchical,11.0,7.0,1,17
hierarchical,11.0,7.0,1,18
hierarchical,11.0,7.0,1,19
hierarchical,11.0,7.0,1,20
hierarchical,11.0,7.0,1,21
hierarchical,11.0,7.0,1,22
hierarchical,11.0,7.0,1,23
hierarchical,11.0,7.0,1,24
hierarchical,11.0,7.0,1,25
hierarchical,11.0,7.0,1,26
hierarchical,11.0,7.0,1,27
hierarchical,11.0,7.0,1,28
hierarchical,11.0,7.0,1,29
hierarchical,11.0,7.0,1,30
hierarchical,11.0,7.0,1,31
hierarchical,11.0,7.0,1,32
hierarchical,11.0,7.0,1,33
hierarchical,11.0,7.0,1,34
hierarchical,11.0,7.0,1,35
hierarchical,11.0,7.0,1,36
hierarchical,11.0,7.0,1,37
hierarchical,11.0,7.0,1,38
hierarchical,11.0,7.0,1,39
hierarchical,11.0,7.0,1,40
hierarchical,11.0,7.0,1,41
hierarchical,11.0,7.0,1,42
hierarchical,11.0,7.0,1,43
hierarchical,11.0,7.0,1,44
hierarchical,11.0,7.0,1,45
hierarchical,11.0,7.0,1,46
hierarchical,11.0,7.0,1,47
hierarchical,11.0,7.0,1,48
